Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
2548;3006;103;47;7;1;6;.857;968000;0
2548;3273;95;67;27;3;24;.889;3600000;0
2548;3316;95;0;0;0;0;.00nan;0;0
2548;3440;103;46;32;6;26;.813;2632000;0
2549;3043;102;0;0;0;0;.00nan;0;0
2549;3270;93;73;29;2;27;.931;3600000;0
2549;3394;93;0;0;0;0;.00nan;0;0
2549;3435;102;89;53;4;49;.925;3559000;0
2550;3147;87;0;0;0;0;.00nan;0;0
2550;3266;86;64;38;4;34;.895;3600000;0
2550;3299;87;52;37;5;32;.865;3585000;0
2550;3312;86;0;0;0;0;.00nan;0;0
2551;2991;96;62;19;2;17;.895;3600000;0
2551;3229;101;0;0;0;0;.00nan;0;0
2551;3246;96;0;0;0;0;.00nan;0;0
2551;3314;101;51;34;5;29;.853;3600000;0
2552;3029;98;58;22;3;19;.864;3600000;0
2552;3159;97;0;0;0;0;.00nan;0;0
2552;3323;97;65;38;4;34;.895;3549000;0
2552;3472;98;0;0;0;0;.00nan;0;0
2553;3141;105;0;0;0;0;.00nan;0;0
2553;3360;100;0;0;0;0;.00nan;0;0
2553;4873;105;46;41;6;35;.854;3589000;0
2553;5260;100;50;27;4;23;.852;3600000;0
2554;3193;91;0;0;0;0;.00nan;0;0
2554;3215;91;93;22;0;22;1.000;3600000;0
2554;3417;89;72;41;4;37;.902;3600000;0
2554;5200;89;0;0;0;0;.00nan;0;0
2555;2991;96;0;0;0;0;.00nan;0;0
2555;3246;96;64;22;2;20;.909;3600000;0
2555;3410;99;67;32;3;29;.906;3600000;0
2555;5261;99;0;0;0;0;.00nan;0;0
2556;3029;98;0;0;0;0;.00nan;0;0
2556;3159;97;57;23;3;20;.870;3600000;0
2556;3323;97;0;0;0;0;.00nan;0;0
2556;3472;98;53;36;5;31;.861;3560000;0
2557;3228;92;0;0;0;0;.00nan;0;0
2557;3273;95;48;0;0;0;.00nan;401000;0
2557;3316;95;20;26;6;20;.769;3193000;0
2557;3429;92;43;28;5;23;.821;3600000;0
2558;3104;94;69;24;2;22;.917;3600000;0
2558;3147;87;81;43;3;40;.930;3600000;0
2558;3299;87;0;0;0;0;.00nan;0;0
2558;4750;94;0;0;0;0;.00nan;0;0
2559;3006;103;45;30;5;25;.833;3600000;0
2559;3034;104;0;0;0;0;.00nan;0;0
2559;3272;104;84;29;2;27;.931;3600000;0
2559;3440;103;0;0;0;0;.00nan;0;0
2560;3022;88;0;0;0;0;.00nan;0;0
2560;3043;102;66;39;4;35;.897;3900000;0
2560;3136;88;71;31;4;27;.871;3900000;0
2560;3435;102;0;0;0;0;.00nan;0;0
2561;3006;103;60;42;5;37;.881;3325000;0
2561;3229;101;52;29;4;25;.862;3600000;0
2561;3314;101;0;0;0;0;.00nan;0;0
2561;3440;103;32;4;2;2;.500;275000;0
2562;3034;104;60;40;5;35;.875;3608000;0
2562;3043;102;51;27;4;23;.852;3608000;0
2562;3272;104;0;0;0;0;.00nan;0;0
2562;3435;102;0;0;0;0;.00nan;0;0
2563;2991;96;83;38;2;36;.947;3900000;0
2563;3193;91;0;0;0;0;.00nan;0;0
2563;3215;91;87;37;2;35;.946;3900000;0
2563;3246;96;0;0;0;0;.00nan;0;0
2564;3228;92;0;0;0;0;.00nan;0;0
2564;3417;89;52;35;5;30;.857;3600000;0
2564;3429;92;97;35;2;33;.943;3600000;0
2564;5200;89;0;0;0;0;.00nan;0;0
2565;3022;88;0;0;0;0;.00nan;0;0
2565;3104;94;64;12;1;11;.917;3600000;0
2565;3136;88;77;37;2;35;.946;3580000;0
2565;4750;94;0;0;0;0;.00nan;0;0
2566;3111;90;53;2;0;2;1.000;433000;0
2566;3147;87;20;9;4;5;.556;1193000;0
2566;3217;90;19;27;7;20;.741;3126000;0
2566;3299;87;51;17;2;15;.882;2407000;0
2567;3141;105;0;0;0;0;.00nan;0;0
2567;3360;100;28;40;8;32;.800;3600000;0
2567;4873;105;78;25;1;24;.960;3600000;0
2567;5260;100;0;0;0;0;.00nan;0;0
2568;3193;91;46;44;7;37;.841;3600000;0
2568;3215;91;0;0;0;0;.00nan;0;0
2568;3270;93;0;0;0;0;.00nan;0;0
2568;3394;93;58;27;3;24;.889;3600000;0
2569;3266;86;73;29;3;26;.897;3900000;0
2569;3312;86;0;0;0;0;.00nan;0;0
2569;3410;99;63;33;3;30;.909;3900000;0
2569;5261;99;0;0;0;0;.00nan;0;0
2570;2991;96;0;0;0;0;.00nan;0;0
2570;3029;98;43;28;5;23;.821;3596000;0
2570;3246;96;32;19;4;15;.789;3600000;0
2570;3472;98;0;0;0;0;.00nan;0;0
2571;3159;97;56;40;6;34;.850;3124000;0
2571;3229;101;42;27;5;22;.815;3600000;0
2571;3314;101;0;0;0;0;.00nan;0;0
2571;3323;97;54;4;0;4;1.000;435000;0
2572;3228;92;76;22;2;20;.909;3600000;0
2572;3273;95;0;0;0;0;.00nan;0;0
2572;3316;95;64;36;4;32;.889;3567000;0
2572;3429;92;0;0;0;0;.00nan;0;0
2573;3006;103;83;28;1;27;.964;3600000;0
2573;3104;94;0;0;0;0;.00nan;0;0
2573;3440;103;0;0;0;0;.00nan;0;0
2573;4750;94;67;23;2;21;.913;3579000;0
2574;3022;88;66;28;3;25;.893;3677000;0
2574;3136;88;0;0;0;0;.00nan;0;0
2574;3147;87;73;43;4;39;.907;3677000;0
2574;3299;87;0;0;0;0;.00nan;0;0
2575;3034;104;0;0;0;0;.00nan;0;0
2575;3272;104;74;30;2;28;.933;3600000;0
2575;3417;89;31;27;6;21;.778;2062000;0
2575;5200;89;18;22;6;16;.727;1538000;0
2576;3159;97;0;0;0;0;.00nan;0;0
2576;3193;91;0;0;0;0;.00nan;0;0
2576;3215;91;36;20;4;16;.800;3517000;0
2576;3323;97;100;38;2;36;.947;3600000;0
2577;3111;90;0;0;0;0;.00nan;0;0
2577;3217;90;51;27;4;23;.852;3600000;0
2577;3266;86;0;0;0;0;.00nan;0;0
2577;3312;86;62;36;5;31;.861;3561000;0
2578;2991;96;63;24;2;22;.917;3600000;0
2578;3029;98;0;0;0;0;.00nan;0;0
2578;3246;96;0;0;0;0;.00nan;0;0
2578;3472;98;82;50;4;46;.920;3569000;0
2579;3229;101;0;0;0;0;.00nan;0;0
2579;3314;101;54;28;4;24;.857;3600000;0
2579;3360;100;87;33;1;32;.970;2445000;0
2579;5260;100;48;22;4;18;.818;1130000;0
2580;3043;102;31;31;6;25;.806;3600000;0
2580;3410;99;35;28;5;23;.821;2448000;0
2580;3435;102;0;0;0;0;.00nan;0;0
2580;5261;99;31;11;4;7;.636;1152000;0
2581;3104;94;77;33;2;31;.939;3600000;0
2581;3141;105;52;29;4;25;.862;3582000;0
2581;4750;94;0;0;0;0;.00nan;0;0
2581;4873;105;0;0;0;0;.00nan;0;0
2582;3159;97;78;51;4;47;.922;3555000;0
2582;3270;93;69;25;2;23;.920;3600000;0
2582;3323;97;0;0;0;0;.00nan;0;0
2582;3394;93;0;0;0;0;.00nan;0;0
2583;3006;103;74;33;2;31;.939;3600000;0
2583;3410;99;58;5;0;5;1.000;1209000;0
2583;3440;103;0;0;0;0;.00nan;0;0
2583;5261;99;30;19;5;14;.737;2391000;0
2584;3147;87;22;16;5;11;.688;2625000;0
2584;3228;92;0;0;0;0;.00nan;0;0
2584;3299;87;12;11;5;6;.545;975000;0
2584;3429;92;72;27;2;25;.926;3600000;0
2585;3043;102;0;0;0;0;.00nan;0;0
2585;3360;100;0;0;0;0;.00nan;0;0
2585;3435;102;82;38;3;35;.921;3600000;0
2585;5260;100;31;32;6;26;.813;3582000;0
2586;3022;88;0;0;0;0;.00nan;0;0
2586;3111;90;36;24;5;19;.792;3608000;0
2586;3136;88;70;35;4;31;.886;3608000;0
2586;3217;90;0;0;0;0;.00nan;0;0
2587;3273;95;66;23;3;20;.870;3535000;0
2587;3316;95;0;0;0;0;.00nan;0;0
2587;3417;89;73;21;1;20;.952;3600000;0
2587;5200;89;0;0;0;0;.00nan;0;0
2588;3006;103;0;0;0;0;.00nan;0;0
2588;3029;98;0;0;0;0;.00nan;0;0
2588;3440;103;47;31;5;26;.839;3600000;0
2588;3472;98;62;22;2;20;.909;3600000;0
2589;3104;94;61;26;3;23;.885;3600000;0
2589;3111;90;48;0;0;0;.00nan;267000;0
2589;3217;90;27;24;5;19;.792;3300000;0
2589;4750;94;0;0;0;0;.00nan;0;0
2590;3034;104;71;44;4;40;.909;3600000;0
2590;3141;105;0;0;0;0;.00nan;0;0
2590;3272;104;0;0;0;0;.00nan;0;0
2590;4873;105;68;30;3;27;.900;3600000;0
2591;3104;94;86;29;1;28;.966;3600000;0
2591;3193;91;60;27;2;25;.926;3557000;0
2591;3215;91;0;0;0;0;.00nan;0;0
2591;4750;94;0;0;0;0;.00nan;0;0
2592;3228;92;0;0;0;0;.00nan;0;0
2592;3270;93;0;0;0;0;.00nan;0;0
2592;3394;93;82;26;1;25;.962;3600000;0
2592;3429;92;75;32;2;30;.938;3571000;0
2593;2991;96;97;24;0;24;1.000;3600000;0
2593;3246;96;0;0;0;0;.00nan;0;0
2593;3266;86;66;37;4;33;.892;3600000;0
2593;3312;86;0;0;0;0;.00nan;0;0
2594;3159;97;47;24;4;20;.833;3683000;0
2594;3323;97;0;0;0;0;.00nan;0;0
2594;3417;89;51;22;3;19;.864;3683000;0
2594;5200;89;0;0;0;0;.00nan;0;0
2595;3029;98;100;33;0;33;1.000;3900000;0
2595;3273;95;0;0;0;0;.00nan;0;0
2595;3316;95;89;38;0;38;1.000;3900000;0
2595;3472;98;0;0;0;0;.00nan;0;0
2596;3141;105;89;44;3;41;.932;3589000;0
2596;3229;101;66;21;2;19;.905;3600000;0
2596;3314;101;0;0;0;0;.00nan;0;0
2596;4873;105;0;0;0;0;.00nan;0;0
2597;3034;104;0;0;0;0;.00nan;0;0
2597;3272;104;27;27;6;21;.778;3600000;0
2597;3410;99;18;8;4;4;.500;975000;0
2597;5261;99;38;24;4;20;.833;2562000;0
2598;3111;90;0;0;0;0;.00nan;0;0
2598;3147;87;85;36;2;34;.944;3562000;0
2598;3217;90;73;25;1;24;.960;3600000;0
2598;3299;87;0;0;0;0;.00nan;0;0
2599;3006;103;91;44;3;41;.932;3900000;0
2599;3022;88;0;0;0;0;.00nan;0;0
2599;3136;88;80;33;3;30;.909;3900000;0
2599;3440;103;0;0;0;0;.00nan;0;0
2600;2991;96;69;31;3;28;.903;3553000;0
2600;3193;91;0;0;0;0;.00nan;0;0
2600;3215;91;77;23;1;22;.957;3600000;0
2600;3246;96;0;0;0;0;.00nan;0;0
2601;3006;103;0;0;0;0;.00nan;0;0
2601;3270;93;13;18;6;12;.667;3075000;0
2601;3394;93;48;7;1;6;.857;525000;0
2601;3440;103;56;33;4;29;.879;3600000;0
2602;3266;86;48;37;6;31;.838;3600000;0
2602;3273;95;0;0;0;0;.00nan;0;0
2602;3312;86;0;0;0;0;.00nan;0;0
2602;3316;95;23;30;7;23;.767;3543000;0
2603;3147;87;0;0;0;0;.00nan;0;0
2603;3159;97;0;0;0;0;.00nan;0;0
2603;3299;87;57;35;5;30;.857;3766000;0
2603;3323;97;55;26;4;22;.846;3766000;0
2604;3034;104;82;29;1;28;.966;3600000;0
2604;3229;101;0;0;0;0;.00nan;0;0
2604;3272;104;0;0;0;0;.00nan;0;0
2604;3314;101;56;20;4;16;.800;3600000;0
2605;3043;102;61;31;4;27;.871;3534000;0
2605;3360;100;0;0;0;0;.00nan;0;0
2605;3435;102;0;0;0;0;.00nan;0;0
2605;5260;100;69;26;2;24;.923;3600000;0
2606;3228;92;73;29;2;27;.931;3600000;0
2606;3270;93;0;0;0;0;.00nan;0;0
2606;3394;93;43;33;5;28;.848;3600000;0
2606;3429;92;0;0;0;0;.00nan;0;0
2607;3022;88;0;0;0;0;.00nan;0;0
2607;3136;88;71;33;3;30;.909;3600000;0
2607;3266;86;63;33;4;29;.879;3600000;0
2607;3312;86;0;0;0;0;.00nan;0;0
2608;3029;98;53;15;2;13;.867;3600000;0
2608;3043;102;0;0;0;0;.00nan;0;0
2608;3435;102;42;38;6;32;.842;3600000;0
2608;3472;98;0;0;0;0;.00nan;0;0
2609;3141;105;72;42;4;38;.905;3600000;0
2609;3229;101;24;28;7;21;.750;3600000;0
2609;3314;101;0;0;0;0;.00nan;0;0
2609;4873;105;0;0;0;0;.00nan;0;0
2610;3360;100;74;34;2;32;.941;3585000;0
2610;3410;99;72;20;1;19;.950;3600000;0
2610;5260;100;0;0;0;0;.00nan;0;0
2610;5261;99;0;0;0;0;.00nan;0;0
2611;3104;94;67;13;1;12;.923;3600000;0
2611;3273;95;56;45;7;38;.844;3600000;0
2611;3316;95;0;0;0;0;.00nan;0;0
2611;4750;94;0;0;0;0;.00nan;0;0
2612;3147;87;81;52;5;47;.904;3600000;0
2612;3299;87;0;0;0;0;.00nan;0;0
2612;3417;89;91;20;0;20;1.000;3600000;0
2612;5200;89;0;0;0;0;.00nan;0;0
2613;3022;88;58;34;4;30;.882;3600000;0
2613;3111;90;30;31;6;25;.806;3554000;0
2613;3136;88;0;0;0;0;.00nan;0;0
2613;3217;90;0;0;0;0;.00nan;0;0
2614;3159;97;29;35;7;28;.800;3600000;0
2614;3266;86;55;20;3;17;.850;3600000;0
2614;3312;86;0;0;0;0;.00nan;0;0
2614;3323;97;0;0;0;0;.00nan;0;0
2615;3034;104;0;0;0;0;.00nan;0;0
2615;3272;104;60;20;2;18;.900;3600000;0
2615;3410;99;59;37;4;33;.892;3533000;0
2615;5261;99;0;0;0;0;.00nan;0;0
2616;3147;87;86;43;3;40;.930;3600000;0
2616;3299;87;0;0;0;0;.00nan;0;0
2616;3417;89;38;22;5;17;.773;3516000;0
2616;5200;89;0;0;0;0;.00nan;0;0
2617;3006;103;28;7;3;4;.571;586000;0
2617;3360;100;67;12;0;12;1.000;1008000;0
2617;3440;103;67;19;1;18;.947;3014000;0
2617;5260;100;33;33;6;27;.818;2528000;0
2618;2991;96;63;26;3;23;.885;3600000;0
2618;3104;94;38;25;4;21;.840;3566000;0
2618;3246;96;0;0;0;0;.00nan;0;0
2618;4750;94;0;0;0;0;.00nan;0;0
2619;3141;105;0;0;0;0;.00nan;0;0
2619;3228;92;0;0;0;0;.00nan;0;0
2619;3429;92;56;40;5;35;.875;3600000;0
2619;4873;105;63;25;2;23;.920;3600000;0
2620;3043;102;83;47;3;44;.936;3900000;0
2620;3111;90;0;0;0;0;.00nan;0;0
2620;3217;90;58;27;3;24;.889;3900000;0
2620;3435;102;0;0;0;0;.00nan;0;0
2621;3193;91;53;4;0;4;1.000;1641000;0
2621;3215;91;25;20;5;15;.750;1898000;0
2621;3273;95;62;30;3;27;.900;3600000;0
2621;3316;95;0;0;0;0;.00nan;0;0
2622;3270;93;77;35;3;32;.914;3577000;0
2622;3394;93;0;0;0;0;.00nan;0;0
2622;3417;89;87;34;2;32;.941;3600000;0
2622;5200;89;0;0;0;0;.00nan;0;0
2623;2991;96;0;0;0;0;.00nan;0;0
2623;3159;97;0;0;0;0;.00nan;0;0
2623;3246;96;73;28;2;26;.929;3600000;0
2623;3323;97;64;41;4;37;.902;3556000;0
2624;3029;98;60;28;4;24;.857;3600000;0
2624;3034;104;0;0;0;0;.00nan;0;0
2624;3272;104;49;28;5;23;.821;3544000;0
2624;3472;98;0;0;0;0;.00nan;0;0
2625;3111;90;57;47;6;41;.872;3600000;0
2625;3217;90;0;0;0;0;.00nan;0;0
2625;3229;101;55;27;3;24;.889;3600000;0
2625;3314;101;0;0;0;0;.00nan;0;0
2626;3228;92;80;41;3;38;.927;3514000;0
2626;3410;99;78;22;1;21;.955;3600000;0
2626;3429;92;0;0;0;0;.00nan;0;0
2626;5261;99;0;0;0;0;.00nan;0;0
2627;3006;103;62;33;4;29;.879;3600000;0
2627;3104;94;0;0;0;0;.00nan;0;0
2627;3440;103;0;0;0;0;.00nan;0;0
2627;4750;94;95;23;0;23;1.000;3600000;0
2628;3022;88;0;0;0;0;.00nan;0;0
2628;3136;88;91;28;2;26;.929;3600000;0
2628;3147;87;33;38;7;31;.816;3204000;0
2628;3299;87;54;5;0;5;1.000;396000;0
2629;3193;91;73;17;1;16;.941;3600000;0
2629;3215;91;0;0;0;0;.00nan;0;0
2629;3273;95;0;0;0;0;.00nan;0;0
2629;3316;95;62;40;4;36;.900;3600000;0
2630;3147;87;77;39;4;35;.897;3279000;0
2630;3270;93;0;0;0;0;.00nan;0;0
2630;3299;87;41;14;3;11;.786;321000;0
2630;3394;93;75;20;1;19;.950;3600000;0
2631;3104;94;0;0;0;0;.00nan;0;0
2631;3266;86;0;0;0;0;.00nan;0;0
2631;3312;86;54;34;5;29;.853;3574000;0
2631;4750;94;63;27;3;24;.889;3600000;0
2632;2991;96;71;32;4;28;.875;3537000;0
2632;3006;103;0;0;0;0;.00nan;0;0
2632;3246;96;0;0;0;0;.00nan;0;0
2632;3440;103;85;26;2;24;.923;3600000;0
2633;3029;98;0;0;0;0;.00nan;0;0
2633;3360;100;72;20;1;19;.950;3600000;0
2633;3472;98;62;31;3;28;.903;3575000;0
2633;5260;100;0;0;0;0;.00nan;0;0
2634;3034;104;100;37;0;37;1.000;3600000;0
2634;3229;101;57;13;1;12;.923;1786000;0
2634;3272;104;0;0;0;0;.00nan;0;0
2634;3314;101;31;20;5;15;.750;1814000;0
2635;3043;102;77;34;3;31;.912;3600000;0
2635;3141;105;23;24;6;18;.750;2591000;0
2635;3435;102;0;0;0;0;.00nan;0;0
2635;4873;105;41;9;2;7;.778;1009000;0
2636;3266;86;33;32;6;26;.813;3600000;0
2636;3270;93;83;29;1;28;.966;3600000;0
2636;3312;86;0;0;0;0;.00nan;0;0
2636;3394;93;0;0;0;0;.00nan;0;0
2637;3159;97;9;18;6;12;.667;1926000;0
2637;3323;97;55;13;1;12;.923;1674000;0
2637;3410;99;60;40;4;36;.900;3600000;0
2637;5261;99;0;0;0;0;.00nan;0;0
2638;3022;88;0;0;0;0;.00nan;0;0
2638;3029;98;76;28;2;26;.929;3600000;0
2638;3136;88;63;14;1;13;.929;3600000;0
2638;3472;98;0;0;0;0;.00nan;0;0
2639;3043;102;50;1;0;1;1.000;233000;0
2639;3229;101;57;30;4;26;.867;3600000;0
2639;3314;101;0;0;0;0;.00nan;0;0
2639;3435;102;44;38;6;32;.842;3288000;0
2640;3273;95;41;38;6;32;.842;3600000;0
2640;3316;95;0;0;0;0;.00nan;0;0
2640;3360;100;0;0;0;0;.00nan;0;0
2640;5260;100;64;18;1;17;.944;3600000;0
2641;3111;90;0;0;0;0;.00nan;0;0
2641;3141;105;0;0;0;0;.00nan;0;0
2641;3217;90;80;40;3;37;.925;3527000;0
2641;4873;105;93;39;1;38;.974;3600000;0
2642;3193;91;45;28;4;24;.857;3900000;0
2642;3215;91;0;0;0;0;.00nan;0;0
2642;3266;86;65;43;4;39;.907;3900000;0
2642;3312;86;0;0;0;0;.00nan;0;0
2643;2991;96;34;19;4;15;.789;3550000;0
2643;3034;104;74;30;2;28;.933;3600000;0
2643;3246;96;0;0;0;0;.00nan;0;0
2643;3272;104;0;0;0;0;.00nan;0;0
2644;3043;102;52;36;6;30;.833;3600000;0
2644;3229;101;21;3;3;0;.000;153000;0
2644;3314;101;49;40;6;34;.850;3447000;0
2644;3435;102;0;0;0;0;.00nan;0;0
2645;3147;87;39;39;7;32;.821;3600000;0
2645;3299;87;0;0;0;0;.00nan;0;0
2645;3417;89;83;35;2;33;.943;3600000;0
2645;5200;89;0;0;0;0;.00nan;0;0
2646;3141;105;48;35;6;29;.829;3600000;0
2646;3228;92;0;0;0;0;.00nan;0;0
2646;3429;92;80;27;1;26;.963;3600000;0
2646;4873;105;0;0;0;0;.00nan;0;0
2647;3111;90;0;0;0;0;.00nan;0;0
2647;3217;90;66;17;1;16;.941;3600000;0
2647;3360;100;64;35;3;32;.914;3531000;0
2647;5260;100;0;0;0;0;.00nan;0;0
2648;3193;91;0;0;0;0;.00nan;0;0
2648;3215;91;49;43;5;38;.884;3600000;0
2648;3270;93;0;0;0;0;.00nan;0;0
2648;3394;93;55;28;4;24;.857;3600000;0
2649;2991;96;75;28;2;26;.929;3579000;0
2649;3043;102;93;29;1;28;.966;3600000;0
2649;3246;96;0;0;0;0;.00nan;0;0
2649;3435;102;0;0;0;0;.00nan;0;0
2650;3104;94;47;30;4;26;.867;3600000;0
2650;3159;97;0;0;0;0;.00nan;0;0
2650;3323;97;79;31;2;29;.935;3600000;0
2650;4750;94;0;0;0;0;.00nan;0;0
2651;3029;98;100;44;1;43;.977;3600000;0
2651;3111;90;49;30;4;26;.867;3600000;0
2651;3217;90;0;0;0;0;.00nan;0;0
2651;3472;98;0;0;0;0;.00nan;0;0
2652;3034;104;62;34;4;30;.882;3600000;0
2652;3229;101;21;26;6;20;.769;3552000;0
2652;3272;104;0;0;0;0;.00nan;0;0
2652;3314;101;0;0;0;0;.00nan;0;0
2653;3006;103;77;41;4;37;.902;3547000;0
2653;3410;99;67;29;3;26;.897;3600000;0
2653;3440;103;0;0;0;0;.00nan;0;0
2653;5261;99;0;0;0;0;.00nan;0;0
2654;3147;87;49;28;4;24;.857;3600000;0
2654;3299;87;0;0;0;0;.00nan;0;0
2654;3360;100;56;11;1;10;.909;1417000;0
2654;5260;100;21;24;6;18;.750;2183000;0
2655;3022;88;0;0;0;0;.00nan;0;0
2655;3136;88;70;43;5;38;.884;3600000;0
2655;3417;89;76;33;3;30;.909;3600000;0
2655;5200;89;0;0;0;0;.00nan;0;0
2656;3141;105;0;0;0;0;.00nan;0;0
2656;3273;95;25;28;6;22;.786;3599000;0
2656;3316;95;0;0;0;0;.00nan;0;0
2656;4873;105;63;35;4;31;.886;3600000;0
2657;3022;88;0;0;0;0;.00nan;0;0
2657;3136;88;92;30;1;29;.967;3600000;0
2657;3193;91;47;23;4;19;.826;3600000;0
2657;3215;91;0;0;0;0;.00nan;0;0
2658;3266;86;57;17;2;15;.882;3600000;0
2658;3270;93;65;37;4;33;.892;3583000;0
2658;3312;86;0;0;0;0;.00nan;0;0
2658;3394;93;0;0;0;0;.00nan;0;0
2659;2991;96;0;0;0;0;.00nan;0;0
2659;3229;101;0;0;0;0;.00nan;0;0
2659;3246;96;58;31;4;27;.871;3514000;0
2659;3314;101;74;29;2;27;.931;3600000;0
2660;3159;97;52;29;4;25;.862;3600000;0
2660;3323;97;0;0;0;0;.00nan;0;0
2660;3410;99;0;0;0;0;.00nan;0;0
2660;5261;99;37;30;6;24;.800;3600000;0
2661;3006;103;52;10;1;9;.900;1565000;0
2661;3043;102;0;0;0;0;.00nan;0;0
2661;3435;102;73;33;3;30;.909;3600000;0
2661;3440;103;20;21;6;15;.714;2035000;0
2662;3104;94;83;30;2;28;.933;3600000;0
2662;3266;86;33;33;6;27;.818;2883000;0
2662;3312;86;47;6;1;5;.833;717000;0
2662;4750;94;0;0;0;0;.00nan;0;0
2663;3006;103;31;31;6;25;.806;3291000;0
2663;3029;98;57;33;4;29;.879;3600000;0
2663;3440;103;50;1;0;1;1.000;265000;0
2663;3472;98;0;0;0;0;.00nan;0;0
2664;3228;92;0;0;0;0;.00nan;0;0
2664;3273;95;0;0;0;0;.00nan;0;0
2664;3316;95;54;29;4;25;.862;3600000;0
2664;3429;92;78;31;2;29;.935;3600000;0
2665;3022;88;89;35;2;33;.943;3600000;0
2665;3136;88;0;0;0;0;.00nan;0;0
2665;3147;87;53;3;0;3;1.000;539000;0
2665;3299;87;33;30;6;24;.800;3061000;0
2666;3360;100;67;30;2;28;.933;3600000;0
2666;3417;89;55;23;3;20;.870;3545000;0
2666;5200;89;0;0;0;0;.00nan;0;0
2666;5260;100;0;0;0;0;.00nan;0;0
2667;3034;104;0;0;0;0;.00nan;0;0
2667;3141;105;47;34;5;29;.853;3900000;0
2667;3272;104;43;30;5;25;.833;3900000;0
2667;4873;105;0;0;0;0;.00nan;0;0
4761;2991;96;62;37;5;32;.865;3600000;0
4761;3193;96;0;0;0;0;.00nan;0;0
4761;3273;95;0;0;0;0;.00nan;0;0
4761;3316;95;65;14;1;13;.929;3600000;0
4763;3006;103;96;43;3;40;.930;3600000;0
4763;3034;104;0;0;0;0;.00nan;0;0
4763;3120;103;0;0;0;0;.00nan;0;0
4763;3272;104;67;34;4;30;.882;3575000;0
4765;3147;87;39;25;5;20;.800;3600000;0
4765;3228;92;0;0;0;0;.00nan;0;0
4765;3299;87;0;0;0;0;.00nan;0;0
4765;3429;92;90;34;2;32;.941;3600000;0
4767;2987;88;0;0;0;0;.00nan;0;0
4767;3022;88;79;30;2;28;.933;3900000;0
4767;3360;100;100;35;2;33;.943;3900000;0
4767;5260;100;0;0;0;0;.00nan;0;0
4769;3141;105;83;36;3;33;.917;3600000;0
4769;3159;97;19;20;6;14;.700;1438900;0
4769;3323;97;66;16;1;15;.938;2161100;0
4769;4873;105;0;0;0;0;.00nan;0;0
4771;3111;90;48;0;0;0;.00nan;319700;0
4771;3217;90;42;32;6;26;.813;3280300;0
4771;3270;93;100;44;1;43;.977;3600000;0
4771;3394;93;0;0;0;0;.00nan;0;0
4773;3043;102;47;35;6;29;.829;3600000;0
4773;3417;89;0;0;0;0;.00nan;0;0
4773;3435;102;0;0;0;0;.00nan;0;0
4773;5200;89;82;35;3;32;.914;3600000;0
4775;3136;101;54;32;5;27;.844;3600000;0
4775;3215;101;0;0;0;0;.00nan;0;0
4775;3410;99;96;32;1;31;.969;3600000;0
4775;5261;99;0;0;0;0;.00nan;0;0
4777;3029;98;0;0;0;0;.00nan;0;0
4777;3104;94;0;0;0;0;.00nan;0;0
4777;3472;98;45;20;4;16;.800;3773300;0
4777;4750;94;90;41;3;38;.927;3773300;0
4779;3233;91;0;0;0;0;.00nan;0;0
4779;3246;86;0;0;0;0;.00nan;0;0
4779;3266;86;72;30;3;27;.900;3582100;0
4779;5262;91;84;31;2;29;.935;3600000;0
4781;3111;90;0;0;0;0;.00nan;0;0
4781;3147;87;0;0;0;0;.00nan;0;0
4781;3217;90;46;35;6;29;.829;3600000;0
4781;3299;87;72;22;2;20;.909;3600000;0
4783;3141;105;0;0;0;0;.00nan;0;0
4783;3159;97;63;14;1;13;.929;1754350;0
4783;3323;97;7;19;7;12;.632;1845650;0
4783;4873;105;62;35;5;30;.857;3600000;0
4785;3006;103;55;34;5;29;.853;3581100;0
4785;3233;91;87;36;3;33;.917;3600000;0
4785;3440;103;0;0;0;0;.00nan;0;0
4785;5262;91;0;0;0;0;.00nan;0;0
4787;3043;102;77;35;3;32;.914;3900000;0
4787;3136;101;0;0;0;0;.00nan;0;0
4787;3215;101;87;35;3;32;.914;3900000;0
4787;3435;102;0;0;0;0;.00nan;0;0
4789;3034;104;0;0;0;0;.00nan;0;0
4789;3272;104;40;24;5;19;.792;3600000;0
4789;3410;99;46;35;6;29;.829;3573000;0
4789;5261;99;0;0;0;0;.00nan;0;0
4791;3104;94;88;33;2;31;.939;3600000;0
4791;3417;89;84;38;3;35;.921;3544150;0
4791;4750;94;0;0;0;0;.00nan;0;0
4791;5200;89;0;0;0;0;.00nan;0;0
4793;2987;88;0;0;0;0;.00nan;0;0
4793;3022;88;39;25;5;20;.800;3600000;0
4793;3228;92;75;25;2;23;.920;3600000;0
4793;3429;92;0;0;0;0;.00nan;0;0
4795;3029;98;74;24;2;22;.917;3600000;0
4795;3360;100;40;5;2;3;.600;1354450;0
4795;3472;98;0;0;0;0;.00nan;0;0
4795;5260;100;23;22;6;16;.727;2245550;0
4797;2991;96;0;0;0;0;.00nan;0;0
4797;3193;96;81;34;3;31;.912;3600000;0
4797;3270;93;61;31;4;27;.871;3559150;0
4797;3394;93;0;0;0;0;.00nan;0;0
4799;3246;86;0;0;0;0;.00nan;0;0
4799;3266;86;65;42;6;36;.857;3592800;0
