Game Id;Period;Time;Player;TeamId;Penalty;Minutes
2636;3;925;3294;93;Boarding;2
2636;3;944;3146;93;Slashing;2
2637;1;430;3167;97;Hooking;2
2637;1;953;3366;99;Holding;2
2637;1;1099;3366;99;Hooking;2
2637;2;636;3474;97;Unsportmanlike Conduct;2
2637;2;963;3280;97;Tripping;2
2637;2;1022;3063;97;Fighting;5
2637;2;1022;3333;99;Fighting;5
2637;2;1095;3366;99;Hooking;2
2637;3;101;3223;99;Hooking;2
2637;3;182;3116;99;Hooking;2
2637;3;182;3116;99;Misconduct;10
2637;3;1138;3378;97;Boarding;2
2638;1;207;3161;88;Tripping;2
2638;1;256;3372;98;Delay of Game;2
2638;1;425;3393;98;Boarding;2
2638;1;781;3156;98;Tripping;2
2638;1;781;3156;98;Misconduct;10
2638;2;77;3086;98;Tripping;2
2638;2;98;3325;88;High Sticking;2
2638;3;540;3339;88;Interference;2
2639;1;11;3036;102;High Sticking;2
2639;1;712;3102;102;High Sticking;2
2639;1;877;3182;101;High Sticking;2
2639;1;974;2984;102;Delay of Game;2
2639;1;1129;3100;101;Hooking;2
2639;1;1129;3100;101;Misconduct;10
2639;2;502;3405;101;Hooking;2
2639;2;922;3304;101;Hooking;2
2639;2;957;3183;102;Delay of Game;2
2639;3;218;3409;102;Boarding;2
2639;3;222;3405;101;Interference;2
2639;3;383;3506;102;Boarding;2
2639;3;617;3506;102;Kneeing;2
2639;3;683;3400;101;Hooking;2
2639;3;845;3071;101;Hooking;2
2639;3;1138;3182;101;High Sticking;2
2640;1;361;3451;95;Slashing;2
2640;1;1196;3196;100;Hooking;2
2640;1;1196;3196;100;Misconduct;10
2640;2;837;3451;95;Interference;2
2640;2;1000;3363;100;Hooking;2
2640;3;64;3388;100;Tripping;2
2640;3;363;3388;100;Interference;2
2640;3;449;3123;95;High Sticking;2
2640;3;643;3381;95;Cross-Checking;2
2640;3;1076;3388;100;Holding;2
2640;3;1195;3305;100;Cross-Checking;2
2641;1;90;3430;105;Interference;2
2641;1;168;3336;90;Interference;2
2641;1;1186;3020;90;Tripping;2
2641;3;24;3465;90;Holding;2
2641;3;531;2999;105;Cross-Checking;2
2642;1;138;3133;86;High Sticking;2
2642;1;437;3195;91;Hooking;2
2642;1;1124;3031;86;Cross-Checking;2
2642;2;1181;3195;91;Holding;2
2642;2;1193;3346;86;Tripping;2
2642;3;76;3401;91;Tripping;2
2642;3;356;3133;86;Interference;2
2642;3;851;3107;86;High Sticking;2
2642;3;1131;3107;86;High Sticking;2
2643;1;60;3077;96;Tripping;2
2643;1;195;3047;96;Cross-Checking;2
2643;1;770;3260;104;Delay of Game;2
2643;2;126;3189;104;Tripping;2
2643;2;237;3039;104;High Sticking;2
2643;2;1062;3142;96;Holding;2
2643;3;1068;3047;96;Tripping;2
2644;1;59;3296;101;Hooking;2
2644;1;1045;3457;101;Hooking;2
2644;1;1045;3457;101;Misconduct;10
2644;2;372;3150;102;Holding;2
2644;2;903;3406;101;Slashing;2
2644;3;141;3406;101;Roughing;2
2644;3;792;3071;101;Hooking;2
2644;3;792;3071;101;Misconduct;10
2644;3;804;3168;102;Delay of Game;2
2644;3;953;3036;102;Hooking;2
2644;3;1110;3151;102;High Sticking;2
2645;1;442;3127;89;Hooking;2
2645;1;1080;3129;89;Goaltender Interference;2
2645;2;212;5184;87;Holding The Stick;2
2645;2;467;3110;89;Tripping;2
2645;2;867;3143;87;Holding;2
2645;2;890;3403;89;Interference;2
2645;3;306;3350;87;Tripping;2
2645;3;578;3016;87;High Sticking;2
2645;3;676;3192;89;Tripping;2
2645;3;720;3309;89;Slashing;2
2645;3;976;2985;87;Hooking;2
2646;1;692;3334;92;Holding The Stick;2
2646;1;711;3284;105;Delay of Game;2
2646;1;870;3483;92;Illegal Check To Head;5
2646;2;243;3315;105;Tripping;2
2646;2;472;3356;105;Tripping;2
2646;3;717;3334;92;Tripping;2
2647;1;151;3172;90;Fighting;5
2647;1;151;3364;100;Fighting;5
2647;1;440;3062;100;High Sticking;2
2647;1;763;3241;90;Interference;2
2647;1;851;3398;90;Charging;2
2647;2;530;3196;100;High Sticking;2
2647;2;723;3364;100;Holding;2
2647;2;892;3172;90;Boarding;2
2647;2;1173;3236;100;Hooking;2
2647;3;114;3152;100;Goaltender Interference;2
2647;3;388;3082;90;Tripping;2
2647;3;1185;3317;100;Unsportmanlike Conduct;2
2648;1;46;3171;93;Hooking;2
2648;1;893;3248;91;Interference;2
2648;1;901;3130;91;High Sticking;2
2648;2;166;3093;91;Hooking;2
2648;2;270;3074;93;Tripping;2
2648;2;357;3153;93;High Sticking;2
2648;2;639;3030;93;Interference;2
2649;1;320;3011;96;Interference;2
2649;1;320;3011;96;Misconduct;10
2649;2;522;3162;102;Hooking;2
2649;2;621;3224;102;Cross-Checking;2
2649;2;1005;3119;96;Holding;2
2649;3;76;3504;102;Tripping;2
2649;3;770;3102;102;Slashing;2
2650;1;127;3095;97;Cross-Checking;2
2650;1;307;3471;94;Holding;2
2650;2;162;3505;97;Tripping;2
2650;2;314;3163;94;High Sticking;2
2650;2;422;3283;94;Tripping;2
2650;2;832;3023;97;Cross-Checking;2
2650;2;875;3505;97;High Sticking;2
2650;3;130;3386;94;Slashing;2
2650;3;668;3505;97;Tripping;2
2650;3;730;3386;94;Delay of Game;2
2650;3;775;3002;94;Hooking;2
2650;3;844;3105;94;Hooking;2
2650;3;929;3234;97;Interference;2
2651;1;140;3372;98;Roughing;2
2651;1;140;3372;98;Misconduct;10
2651;1;642;3219;98;Slashing;2
2651;1;726;3421;98;Boarding;2
2651;1;887;3396;90;Slashing;2
2651;1;952;3398;90;Charging;2
2651;2;642;3230;90;Hooking;2
2651;2;674;3020;90;Slashing;2
2651;2;963;3286;98;Hooking;2
2651;2;1125;3358;90;Holding;2
2652;1;101;3118;104;Roughing;2
2652;1;972;5359;104;Interference;2
2652;2;205;3237;104;Tripping;2
2652;2;244;3039;104;Tripping;2
2652;2;371;3457;101;Interference;2
2652;3;132;3112;101;Holding;2
2652;3;322;3100;101;Hooking;2
2652;3;479;3257;104;Tripping;2
2652;3;548;3405;101;Interference;2
2652;3;965;3257;104;Kneeing;2
2653;1;457;3099;103;Interference;2
2653;2;108;3177;99;Boarding;2
2653;2;115;3426;99;Boarding;2
2653;2;115;3426;99;Misconduct;10
2653;2;1097;3492;103;Roughing;2
2653;3;272;3135;103;Interference;2
2654;1;227;3124;100;Tripping;2
2654;1;638;3072;87;Roughing;2
2654;1;1013;3317;100;Unsportmanlike Conduct;2
2654;2;749;5184;87;High Sticking;2
2654;3;803;3242;87;Interference;2
2654;3;1042;3220;100;Tripping;2
2654;3;1122;5184;87;Boarding;2
2654;3;1190;3473;100;Delay of Game;2
2655;1;170;5277;89;Holding;2
2655;2;222;3214;88;Slashing;2
2655;2;416;3110;89;Interference;2
2655;2;1119;3460;89;Slashing;2
2655;3;151;3339;88;Holding;2
2655;3;643;3127;89;Boarding;2
2655;3;1070;3210;88;Roughing;2
2656;2;196;3351;105;Boarding;2
2656;2;626;3017;95;Holding;2
2656;2;941;3351;105;Tripping;2
2656;3;1100;3017;95;Roughing;2
2656;3;1178;3166;95;Charging;2
2657;1;124;4996;91;Slashing;2
2657;1;222;3263;91;Hooking;2
2657;1;314;2981;91;Hooking;2
2657;1;379;3249;88;Tripping;2
2657;3;153;3428;88;Tripping;2
2658;1;264;3096;93;Tripping;2
2658;1;313;3001;86;Interference;2
2658;1;969;2995;93;Roughing;2
2658;3;1142;3411;93;High Sticking;2
2658;3;1190;3240;86;Interference;2
2659;1;386;3114;96;Interference;2
2659;1;1090;3288;96;Hooking;2
2659;2;230;3343;96;Hooking;2
2659;2;357;3306;101;Roughing;2
2659;2;865;3015;96;Interference;2
2659;3;1049;3406;101;Hooking;2
2660;1;408;3480;99;Slashing;2
2660;1;978;3269;99;Slashing;2
2660;2;98;3277;99;Roughing;2
2660;2;992;3063;97;Tripping;2
2661;1;741;3492;103;Elbowing;2
2661;1;1078;3010;103;Holding;2
2661;2;370;3432;102;Interference;2
2661;2;400;3150;102;Roughing;2
2661;2;462;3466;103;Delay of Game;2
2661;3;158;3432;102;Tripping;2
2662;1;65;3361;94;Tripping;2
2662;1;366;3031;86;Unsportmanlike Conduct;2
2662;1;662;3031;86;Boarding;2
2662;1;1002;3442;86;Delay of Game;2
2662;1;1059;3231;94;Delay of Game;2
2662;1;1059;3231;94;Misconduct;10
2662;2;834;3139;94;Tripping;2
2662;3;91;2986;86;Roughing;2
2662;3;113;3106;86;Cross-Checking;2
2662;3;132;3508;86;Tripping;2
2662;3;226;3002;94;Tripping;2
2662;3;277;3508;86;Boarding;2
2663;2;157;3247;98;Interference;2
2663;2;157;3247;98;Misconduct;10
2663;2;1016;3466;103;Cross-Checking;2
2663;2;1098;3101;103;Roughing;2
2663;2;1098;3101;103;Misconduct;10
2664;1;525;3250;92;Delay of Game;2
2664;2;9;3434;95;Holding;2
2664;2;71;3413;95;Boarding;2
2664;2;179;3357;95;High Sticking;2
2664;3;565;3058;92;Tripping;2
2664;3;637;2993;92;Hooking;2
2664;3;686;3035;95;Hooking;2
2665;1;337;3339;88;Hooking;2
2665;2;14;3140;88;Slashing;2
2665;2;14;3140;88;Misconduct;10
2665;2;277;3214;88;Tripping;2
2665;2;930;2985;87;Tripping;2
2665;3;79;3091;87;Roughing;2
2665;3;304;3350;87;Tripping;2
2665;3;481;3073;88;Tripping;2
2665;3;508;3423;88;Slashing;2
2665;3;632;3075;87;Roughing;2
2665;3;1031;3091;87;Boarding;2
2665;3;1161;3301;88;Hooking;2
2666;1;393;3403;89;High Sticking;2
2666;1;403;3271;89;Interference;2
2666;1;612;3239;89;Cross-Checking;2
2666;2;18;2979;100;Holding;2
2666;2;432;3040;89;Cross-Checking;2
2666;2;665;3124;100;Charging;2
2666;2;665;3124;100;Misconduct;10
2666;2;671;3055;100;Slashing;2
2666;2;858;3032;89;Hooking;2
2666;2;1100;3196;100;Interference;2
2666;2;1160;5277;89;Interference;2
2666;3;228;3110;89;Hooking;2
2667;1;108;3235;104;Roughing;2
2667;1;279;5029;104;Delay of Game;2
2667;2;394;3257;104;Hooking;2
2667;2;398;3315;105;Interference;2
2667;2;1161;3089;105;Tripping;2
2667;3;212;3437;104;Tripping;2
2667;3;455;3197;104;Interference;2
2667;3;1123;3282;105;Holding;2
2667;OT1;246;3371;104;Fighting;5
2667;OT1;246;3481;105;Fighting;5
4761;1;764;3470;96;Slashing;2
4761;2;239;3123;95;Unsportsmanlike Conduct;2
4761;2;767;3497;95;Hooking;2
4761;3;405;3108;96;Hooking;2
4761;3;417;3123;95;Tripping;2
4761;3;919;3009;96;Slashing;2
4763;1;165;2994;103;Tripping;2
4763;1;196;3353;104;Bench;0
4763;2;603;3189;104;Roughing;2
4763;2;1180;3238;104;Slashing;2
4763;3;680;3184;103;Cross-Checking;2
4765;1;964;3145;92;Unsportsmanlike Conduct;2
4765;2;673;3483;92;Unsportsmanlike Conduct;2
4765;3;559;3412;87;Slashing;2
4765;3;1183;3483;92;Hooking;2
4767;1;36;3214;88;Interference;2
4767;1;231;3493;88;Unsportsmanlike Conduct;2
4767;1;834;3364;100;Slashing;2
4767;1;834;3339;88;Slashing;2
4767;1;900;3249;88;Holding;2
4767;2;43;3473;100;Hooking;2
4767;2;506;3055;100;Slashing;2
4767;3;437;3332;88;High Sticking;2
4767;3;546;3377;100;Tripping;2
4767;3;635;3289;88;Hooking;2
4767;3;776;3220;100;Tripping;2
4769;1;43;3315;105;Cross-Checking;2
4769;1;320;3474;97;Tripping;2
4769;1;786;3335;97;Interference;2
4769;1;824;3054;105;Tripping;2
4769;1;917;3234;97;Holding;2
4769;1;1109;3356;105;Fighting;5
4769;1;1109;3355;97;Fighting;5
4769;1;1109;3355;97;Misconduct;10
4769;1;1198;3375;97;Slashing;2
4769;2;697;3424;105;Cross-Checking;2
4769;3;238;3315;105;Slashing;2
4769;3;317;3291;97;Unsportsmanlike Conduct;2
4769;3;688;3044;97;Tripping;2
4769;3;881;3287;105;Holding;2
4769;3;912;3284;105;Tripping;2
4769;3;968;3291;97;Holding;2
4771;1;557;3336;90;Tripping;2
4771;1;557;3408;93;Slashing;2
4771;1;918;3026;93;Fighting;5
4771;1;918;3336;90;Fighting;5
4771;1;1037;3078;90;Holding;2
4771;1;1158;3172;90;Tripping;2
4771;2;18;3020;90;Holding;2
4771;3;99;3026;93;Fighting;5
4771;3;99;3398;90;Fighting;5
4771;3;825;3244;93;High Sticking;2
4771;3;825;3172;90;High Sticking;2
4773;1;192;3032;89;Fighting;5
4773;1;192;3102;102;Fighting;5
4773;1;192;3102;102;Misconduct;10
4773;1;221;3110;89;Fighting;5
4773;1;221;3036;102;Fighting;5
4773;1;221;3036;102;Misconduct;10
4773;1;372;3183;102;Holding;2
4773;1;372;3052;89;Slashing;2
4773;3;56;3509;89;Tripping;2
4775;1;81;3071;101;Unsportsmanlike Conduct;2
4775;1;189;3311;99;Slashing;2
4775;1;209;3267;101;Holding;2
4775;1;489;3366;99;Slashing;2
4775;1;661;3269;99;Holding;2
4775;1;671;3267;101;Tripping;2
4775;1;872;3406;101;Hooking;2
4775;2;21;3480;99;Fighting;5
4775;2;21;3071;101;Fighting;5
4775;2;684;3221;99;Fighting;5
4775;2;684;3112;101;Fighting;5
4775;3;892;2992;101;Holding;2
4775;3;1019;3221;99;Tripping;2
4775;3;1118;3277;99;Holding The Stick;2
4777;1;405;3478;98;Slashing;2
4777;1;896;3418;94;Slashing;2
4777;2;782;3283;94;Fighting;5
4777;2;782;3393;98;Fighting;5
4777;2;881;3478;98;Tripping;2
4777;2;894;2983;94;Roughing;2
4777;2;950;3418;94;Fighting;5
4777;2;950;3372;98;Fighting;5
4777;2;1200;3292;94;Fighting;5
4777;2;1200;3247;98;Fighting;5
4777;3;293;3045;98;Slashing;2
4777;3;407;3372;98;Tripping;2
4777;3;1168;3386;94;Roughing;2
4777;3;1168;2998;98;Slashing;2
4779;1;26;3133;86;Unsportsmanlike Conduct;2
4779;1;594;3001;86;Tripping;2
4779;2;263;3001;86;Roughing;2
4779;2;263;3383;91;Roughing;2
4779;2;785;3008;91;Holding;2
4779;3;343;3083;86;Roughing;2
4779;3;343;3275;91;Roughing;2
4779;3;768;3180;91;Hooking;2
4779;3;944;3130;91;Hooking;2
4781;1;319;3082;90;High Sticking;2
4781;1;820;3463;90;Slashing;2
4781;1;999;3412;87;Tripping;2
4781;2;369;3020;90;Holding;2
4781;3;423;3264;87;Tripping;2
4781;3;423;3082;90;Slashing;2
4781;3;430;2990;87;Tripping;2
4781;3;942;3503;90;Hooking;2
4783;1;832;3103;97;Fighting;5
4783;1;832;3048;105;Fighting;5
4783;1;958;3148;105;High Sticking;2
4783;2;714;3095;97;Fighting;5
4783;2;714;3430;105;Fighting;5
4783;2;1033;3167;97;Fighting;5
4783;2;1033;3284;105;Fighting;5
4783;3;790;3355;97;High Sticking;2
4783;3;790;3048;105;Slashing;2
4783;3;857;3169;105;Hooking;2
4785;1;708;3008;91;Holding;2
4785;1;949;3338;103;Slashing;2
4785;2;700;3322;91;Fighting;5
4785;2;700;3322;91;Misconduct;10
4785;2;700;3056;103;Fighting;5
4785;3;495;3342;103;Hooking;2
4785;3;948;3113;103;Holding;2
4787;1;324;3036;102;Fighting;5
4787;1;324;3112;101;Fighting;5
4787;1;635;3224;102;High Sticking Double Minor;4
4787;2;418;3094;102;Tripping;2
4787;2;927;3112;101;Interference;2
4787;3;948;3093;101;Slashing;2
4787;OT1;208;3036;102;Fighting;5
4787;OT1;208;3065;101;Fighting;5
4787;OT1;208;3065;101;Misconduct;10
4789;1;165;3333;99;Cross-Checking;2
4789;1;483;3257;104;Tripping;2
4789;1;1041;3118;104;Slashing;2
4789;2;346;3118;104;Tripping;2
4789;3;133;3260;104;Cross-Checking;2
4789;3;211;3189;104;Slashing;2
4789;3;225;3333;99;Fighting;5
4789;3;225;3353;104;Fighting;5
4789;3;225;3353;104;Misconduct;10
4789;3;454;3223;99;Roughing;2
4789;3;1131;3311;99;Unsportsmanlike Conduct;2
4791;1;131;3460;89;High Sticking;2
4791;1;910;3460;89;Unsportsmanlike Conduct;2
4791;1;921;3292;94;Hooking;2
4791;2;466;3110;89;Interference;2
4791;2;545;3437;94;Holding;2
4791;2;545;3165;89;Cross-Checking;2
4791;2;688;3403;89;Holding;2
4791;2;885;3374;89;Bench;0
4791;3;218;3239;89;Bench;0
4791;3;777;3361;94;Slashing;2
4791;3;947;3283;94;Slashing;2
4793;1;484;3227;88;Interference;2
4793;2;50;3058;92;Hooking;2
4793;2;404;3339;88;Holding;2
4793;2;1038;3310;88;Bench;0
4793;2;1167;2993;92;Tripping;2
4793;3;18;3070;88;High Sticking;2
4793;3;341;3289;88;High Sticking;2
4793;3;430;3290;92;Interference;2
4793;3;668;3483;92;Hooking;2
4795;1;89;3247;98;Fighting;5
4795;1;89;3364;100;Fighting;5
4795;1;170;3305;100;Unsportsmanlike Conduct;2
4795;1;767;3045;98;Holding;2
4795;1;885;3473;100;Unsportsmanlike Conduct;2
4795;1;973;3393;98;Slashing;2
4795;1;1010;3236;100;Hooking;2
4795;2;43;3220;100;High Sticking;2
4795;2;57;2998;98;Hooking;2
4795;2;827;3247;98;Fighting;5
4795;2;827;3152;100;Fighting;5
4795;3;17;2982;100;Tripping;2
4795;3;976;3372;98;Slashing;2
4797;1;727;3245;96;Holding;2
4797;2;972;3218;93;High Sticking Double Minor;4
4797;3;78;3015;96;Slashing;2
4797;3;143;3190;93;Slashing;2
4797;3;1013;3164;96;Unsportsmanlike Conduct;2
4799;1;566;3133;86;Hooking;2
4799;1;953;3031;86;Slashing;2
4799;2;73;3017;95;Fighting;5
4799;2;73;3084;86;Fighting;5
4799;2;73;3084;86;Misconduct;10
4799;2;279;3097;95;Holding;2
4799;2;629;3107;86;Hooking;2
4799;2;903;3376;95;Fighting;5
4799;2;903;3106;86;Fighting;5
4799;2;1075;3025;86;Holding The Stick;2
4799;3;96;3414;95;Roughing;2
4799;3;96;3106;86;Roughing;2
4801;1;138;3167;97;High Sticking;2
4801;1;138;3055;100;Slashing;2
4801;2;977;3196;100;Tripping;2
4801;2;1108;3132;100;Tripping;2
4801;3;479;3063;97;Tripping;2
4801;3;529;2982;100;Tripping;2
4803;1;389;3275;91;Slashing;2
4803;1;620;3477;86;Holding;2
4803;2;307;3008;91;High Sticking;2
4803;3;11;3106;86;Hooking;2
4803;3;723;3213;91;Tripping;2
4805;1;360;3036;102;Roughing;2
4805;1;618;3506;102;Holding;2
4805;1;627;3262;105;Bench;0
4805;1;817;3102;102;Slashing;2
4805;2;143;3424;105;Unsportsmanlike Conduct;2
4805;3;552;3315;105;Cross-Checking;2
4805;3;1189;3148;105;Slashing;2
4807;1;810;3345;92;Roughing;2
4807;1;810;3160;96;Roughing;2
4807;1;822;3108;96;Hooking;2
4807;2;1094;3114;96;Tripping;2
4809;1;389;3341;99;Cross-Checking;2
4809;1;429;3386;94;Tripping;2
4809;2;740;3002;94;Fighting;5
4809;2;740;3331;99;Fighting;5
4809;2;740;3331;99;Misconduct;10
4809;3;145;3041;99;Slashing;2
4809;3;145;3185;94;Slashing;2
4809;3;1077;3115;94;Cross-Checking;2
4811;1;470;3411;93;Tripping;2
4811;1;699;3482;87;High Sticking;2
4811;3;215;3423;87;Tripping;2
4813;1;319;3422;90;Interference;2
4813;1;703;3503;90;Bench;0
4813;1;824;3293;88;Slashing;2
4813;1;1075;3304;88;High Sticking;2
4813;1;1087;3336;90;Bench;0
4813;2;522;3396;90;High Sticking;2
4813;2;857;3332;88;Roughing;2
4813;2;857;3020;90;Slashing;2
4813;2;977;3249;88;Tripping;2
4813;2;1176;3227;88;Hooking;2
4813;3;102;3313;90;Tripping;2
4815;1;544;3238;104;Interference;2
4815;1;717;3371;104;Slashing;2
4815;1;821;3068;98;Interference;2
4815;1;859;3189;104;Cross-Checking;2
4815;1;859;3178;98;Slashing;2
4815;2;475;3286;98;Cross-Checking;2
4815;2;656;3371;104;Slashing;2
4815;2;901;3068;98;High Sticking;2
4815;2;901;3353;104;High Sticking;2
4815;2;1200;3510;104;Interference;2
4815;3;57;3068;98;Slashing;2
4817;1;842;3040;89;Tripping;2
4817;2;54;3027;95;Holding;2
4817;2;95;3387;95;Hooking;2
4817;2;255;3387;95;Fighting;5
4817;2;255;2997;89;Fighting;5
4817;3;409;3387;95;Fighting;5
4817;3;409;3052;89;Fighting;5
4817;3;409;3052;89;Misconduct;10
4817;3;456;3476;95;Fighting;5
4817;3;456;3032;89;Fighting;5
4817;3;1067;3192;89;Slashing;2
4819;1;358;3419;103;Tripping;2
4819;3;114;3502;101;Cross-Checking;2
4819;3;453;3502;101;Cross-Checking;2
4819;3;637;3065;101;Fighting;5
4819;3;637;3113;103;Fighting;5
4819;3;645;3099;103;Slashing;2
4821;1;64;3108;96;High Sticking;2
4821;1;225;3415;91;Tripping;2
4821;1;656;2981;91;Roughing;2
4821;1;656;3343;96;Roughing;2
4821;1;979;3470;96;Tripping;2
4821;2;488;3340;91;High Sticking Double Minor;4
4821;3;648;2981;91;Fighting;5
4821;3;648;2981;91;Misconduct;10
4821;3;648;3011;96;Fighting;5
4821;3;988;3195;91;Slashing;2
4821;3;988;3343;96;Elbowing;2
4823;1;41;3271;89;High Sticking;2
4823;2;246;3129;89;Hooking;2
4823;2;268;3353;104;Roughing;2
4823;3;570;3261;104;Holding;2
4823;3;570;3309;89;Slashing;2
4825;1;465;3283;94;Roughing;2
4825;1;465;3172;90;Roughing;2
4825;2;308;3418;94;Fighting;5
4825;2;308;3358;90;Fighting;5
4825;2;921;3361;94;Fighting;5
4825;2;921;3066;90;Fighting;5
4825;3;808;3398;90;Hooking;2
4827;1;9;3468;105;High Sticking;2
4827;1;85;3079;105;Roughing;2
4827;1;432;3031;86;Fighting;5
4827;1;432;3031;86;Misconduct;10
4827;1;432;3175;105;Fighting;5
4827;1;439;3365;86;Hooking;2
4827;1;685;3079;105;Tripping;2
4827;2;589;3107;86;Tripping;2
4827;2;589;3356;105;Slashing;2
4827;2;880;3001;86;Tripping;2
4827;3;752;3133;86;Holding;2
4827;3;1006;3050;105;Tripping;2
4827;3;1128;3169;105;Holding;2
4829;1;685;3227;88;Holding The Stick;2
4829;1;685;3268;100;Cross-Checking;2
4829;1;785;3293;88;Slashing;2
4829;1;1178;3473;100;Tripping;2
4829;3;181;3152;100;Unsportsmanlike Conduct;2
4831;1;1086;3191;103;Tripping;2
4831;2;10;3489;97;High Sticking;2
4831;2;118;3113;103;Holding;2
4831;2;929;3044;97;Hooking;2
4831;3;575;3095;97;Slashing;2
4833;1;74;3413;95;Slashing;2
4833;1;1155;3414;95;Unsportsmanlike Conduct;2
4833;1;1180;3087;87;Slashing;2
4833;2;146;2985;87;High Sticking;2
4833;2;779;3035;95;High Sticking;2
4833;2;805;3265;95;Cross-Checking;2
4833;2;996;3072;87;Fighting;5
4833;2;996;3387;95;Fighting;5
4833;2;1047;3370;87;High Sticking;2
4833;2;1047;3017;95;Slashing;2
4833;3;578;3021;87;Fighting;5
4833;3;578;3387;95;Fighting;5
4835;1;1035;3224;102;Hooking;2
4835;1;1200;2989;102;Hooking;2
4835;2;685;3411;93;Hooking;2
4835;3;144;2984;102;Tripping;2
4837;1;301;3247;98;Slashing;2
4837;1;1114;3483;92;Unsportsmanlike Conduct;2
4837;2;335;3219;98;Tripping;2
4837;2;335;2993;92;High Sticking;2
4837;2;645;3247;98;Roughing;2
4837;2;645;3324;92;Roughing;2
4837;2;984;3178;98;Roughing;2
4837;2;984;2993;92;Roughing;2
4837;3;918;3324;92;Slashing;2
4837;3;1186;3247;98;Unsportsmanlike Conduct;2
4837;OT1;127;3156;98;High Sticking;2
4837;OT1;127;3302;92;High Sticking;2
4839;1;192;3311;99;High Sticking;2
4839;1;324;3502;101;Tripping;2
4839;1;324;3433;99;Cross-Checking;2
4839;2;488;3033;101;Tripping;2
4839;2;1011;3100;101;Holding;2
4841;1;84;3358;90;Fighting;5
4841;1;84;3118;104;Fighting;5
4841;1;84;3118;104;Misconduct;10
4841;1;931;3336;90;Bench;0
4841;1;1156;5029;104;Slashing;2
4841;2;30;3422;90;Hooking;2
4841;2;334;3082;90;Hooking;2
4841;2;451;3260;104;Slashing;2
4841;2;1069;3396;90;Fighting;5
4841;2;1069;3118;104;Fighting;5
4841;3;21;3260;104;Holding;2
4841;3;589;3398;90;Fighting;5
4841;3;589;3118;104;Fighting;5
4843;1;308;3418;94;Slashing;2
4843;1;830;3088;95;Bench;0
4843;1;884;3154;95;Fighting;5
4843;1;884;3154;95;Misconduct;10
4843;1;884;3105;94;Fighting;5
4843;2;147;5085;95;Roughing;2
4843;2;147;3002;94;Roughing;2
4843;2;758;3123;95;Holding;2
4843;3;38;3166;95;Hooking;2
4843;OT1;175;3017;95;Fighting;5
4843;OT1;175;3090;94;Fighting;5
4845;1;806;3326;102;Tripping;2
4845;1;861;3399;97;Cross-Checking;2
4845;3;535;3162;102;Hooking;2
4845;3;1161;3375;97;Holding;2
4845;OT1;4;3102;102;Slashing;2
4845;OT1;227;2989;102;Roughing;2
4845;OT1;227;3327;97;Roughing;2
4847;1;37;3455;91;Hooking;2
4847;1;37;3075;87;High Sticking;2
4847;1;327;3401;91;Holding;2
4847;1;1024;3412;87;Embellishment;2
4847;2;180;3264;87;Fighting;5
4847;2;180;3134;91;Fighting;5
4847;2;180;3134;91;Misconduct;10
4847;2;314;3482;87;Fighting;5
4847;2;314;3067;91;Fighting;5
4847;2;314;3067;91;Misconduct;10
4847;2;664;3213;91;Roughing;2
4847;2;1067;3180;91;Hooking;2
4847;3;252;3370;87;Tripping;2
4847;3;479;3072;87;Fighting;5
4847;3;479;3134;91;Fighting;5
4847;3;761;3350;87;Tripping;2
4847;3;956;3370;87;Cross-Checking;2
4847;3;956;3383;91;High Sticking;2
4847;3;1170;3067;91;Tripping;2
4849;1;49;3192;89;Interference;2
4849;1;168;3052;89;Fighting;5
4849;1;168;3341;99;Fighting;5
4849;1;1054;3110;89;Fighting;5
4849;1;1054;3458;99;Fighting;5
4849;2;933;3433;99;Hooking;2
4849;3;141;3460;89;Slashing;2
4849;3;709;3333;99;Holding;2
4849;3;758;3460;89;Slashing;2
4851;1;127;3507;100;Slashing;2
4851;1;213;3363;100;Slashing;2
4851;1;817;3377;100;Tripping;2
4851;2;659;3132;100;Holding;2
4851;2;971;3384;103;Hooking;2
4853;1;341;3281;92;Unsportsmanlike Conduct;2
4853;1;790;3028;96;Holding;2
4853;2;1100;3142;96;Tripping;2
4855;1;1012;3045;98;Hooking;2
4855;1;1039;3491;101;Holding;2
4855;1;1082;3071;101;Cross-Checking;2
4855;1;1082;3156;98;High Sticking;2
4855;2;245;3178;98;Slashing;2
4855;2;302;3033;101;High Sticking;2
4855;2;529;3405;101;Interference;2
4855;2;870;3421;98;Slashing;2
4855;3;215;3112;101;Tripping;2
4855;3;588;3296;101;Hooking;2
4855;3;740;3393;98;Tripping;2
4855;3;821;3068;98;Tripping;2
4855;3;1165;3286;98;Bench;0
4857;1;96;3227;88;Slashing;2
4857;2;236;3171;93;Interference;2
4857;3;1097;3076;88;Slashing;2
4857;3;1097;2995;93;High Sticking;2
4859;1;164;3315;105;Slashing;2
4859;1;164;3106;86;Cross-Checking;2
4859;1;1155;3395;86;Holding;2
4859;2;549;3315;105;Tripping;2
4859;3;216;3107;86;Tripping;2
4859;3;679;3356;105;Fighting;5
4859;3;679;3356;105;Misconduct;10
4859;3;679;3347;86;Fighting;5
4859;3;860;3430;105;Hooking;2
4861;1;240;3100;101;Slashing;2
4861;1;440;2992;101;Slashing;2
4861;1;878;3428;101;Tripping;2
4861;2;57;3413;95;Bench;0
