League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
2;2024-9-12;102;5;97;4;Pre-Season;1;1;1;4845
2;2024-9-12;95;2;94;3;Pre-Season;1;1;1;4843
2;2024-9-12;87;3;91;6;Pre-Season;1;0;0;4847
2;2024-9-12;89;3;99;2;Pre-Season;1;0;0;4849
2;2024-9-14;103;3;87;5;Pre-Season;1;0;0;4873
2;2024-9-14;104;2;100;3;Pre-Season;1;1;0;4875
2;2024-9-14;94;4;102;2;Pre-Season;1;0;0;4879
2;2024-9-14;98;6;88;3;Pre-Season;1;0;0;4871
2;2024-9-14;92;10;93;7;Pre-Season;1;0;0;4877
2;2024-9-14;91;4;89;2;Pre-Season;1;0;0;4865
2;2024-9-14;101;6;95;1;Pre-Season;1;0;0;4861
2;2024-9-14;97;2;90;5;Pre-Season;1;0;0;4863
2;2024-9-14;86;6;96;4;Pre-Season;1;0;0;4869
2;2024-9-14;99;1;105;5;Pre-Season;1;0;0;4867
2;2024-9-15;89;3;92;4;Pre-Season;1;0;0;4893
2;2024-9-15;87;2;103;5;Pre-Season;1;0;0;4895
2;2024-9-15;94;7;99;1;Pre-Season;1;0;0;4897
2;2024-9-15;100;4;101;5;Pre-Season;1;1;0;4891
2;2024-9-15;102;4;91;1;Pre-Season;1;0;0;4889
2;2024-9-15;93;4;97;2;Pre-Season;1;0;0;4881
2;2024-9-15;105;5;88;8;Pre-Season;1;0;0;4899
2;2024-9-15;96;4;90;3;Pre-Season;1;1;1;4883
2;2024-9-15;95;3;98;1;Pre-Season;1;0;0;4887
2;2024-9-15;86;5;104;3;Pre-Season;1;0;0;4885
2;2024-9-20;102;7;105;6;Regular Season;1;1;1;2464
2;2024-9-21;90;1;87;4;Regular Season;1;0;0;2465
2;2024-9-22;89;1;94;3;Regular Season;1;0;0;2472
2;2024-9-22;87;7;88;3;Regular Season;1;0;0;2473
2;2024-9-22;103;5;105;2;Regular Season;1;0;0;2474
2;2024-9-22;104;4;102;5;Regular Season;1;1;1;2475
2;2024-9-22;99;4;101;3;Regular Season;1;0;0;2470
2;2024-9-22;92;4;90;7;Regular Season;1;0;0;2471
2;2024-9-22;97;6;100;1;Regular Season;1;0;0;2469
2;2024-9-22;95;3;91;5;Regular Season;1;0;0;2466
2;2024-9-22;93;6;86;3;Regular Season;1;0;0;2467
2;2024-9-22;98;5;96;3;Regular Season;1;0;0;2468
2;2024-9-23;101;4;99;2;Regular Season;1;0;0;2481
2;2024-9-23;104;4;95;0;Regular Season;1;0;0;2483
2;2024-9-23;100;5;97;1;Regular Season;1;0;0;2479
2;2024-9-23;105;2;98;5;Regular Season;1;0;0;2480
2;2024-9-23;102;2;103;3;Regular Season;1;0;0;2482
2;2024-9-23;91;2;92;3;Regular Season;1;0;0;2476
2;2024-9-23;86;5;88;2;Regular Season;1;0;0;2478
2;2024-9-23;96;7;93;6;Regular Season;1;1;1;2477
2;2024-9-24;87;3;94;1;Regular Season;1;0;0;2484
2;2024-9-24;88;2;89;5;Regular Season;1;0;0;2485
2;2024-9-28;91;3;93;5;Regular Season;1;0;0;2486
2;2024-9-28;90;5;92;3;Regular Season;1;0;0;2487
2;2024-9-28;105;5;104;4;Regular Season;1;0;0;2488
2;2024-9-29;87;6;92;0;Regular Season;1;0;0;2493
2;2024-9-29;95;5;90;7;Regular Season;1;0;0;2495
2;2024-9-29;98;3;101;4;Regular Season;1;0;0;2492
2;2024-9-29;88;4;94;6;Regular Season;1;0;0;2494
2;2024-9-29;86;6;100;3;Regular Season;1;0;0;2489
2;2024-9-29;97;2;104;4;Regular Season;1;0;0;2491
2;2024-9-29;103;3;102;4;Regular Season;1;0;0;2496
2;2024-9-29;99;6;96;5;Regular Season;1;1;1;2490
2;2024-9-30;100;5;98;2;Regular Season;1;0;0;2501
2;2024-9-30;89;5;92;4;Regular Season;1;1;0;2503
2;2024-9-30;102;3;96;4;Regular Season;1;0;0;2500
2;2024-9-30;101;4;103;3;Regular Season;1;0;0;2502
2;2024-9-30;93;6;99;1;Regular Season;1;0;0;2498
2;2024-9-30;86;1;105;6;Regular Season;1;0;0;2499
2;2024-9-30;91;4;95;1;Regular Season;1;0;0;2497
2;2024-10-1;103;5;104;6;Regular Season;1;0;0;2508
2;2024-10-1;98;3;97;5;Regular Season;1;0;0;2506
2;2024-10-1;94;5;93;1;Regular Season;1;0;0;2505
2;2024-10-1;87;4;89;5;Regular Season;1;1;1;2507
2;2024-10-1;88;4;91;3;Regular Season;1;0;0;2504
2;2024-10-4;101;5;98;2;Regular Season;1;0;0;2510
2;2024-10-4;100;5;99;6;Regular Season;1;0;0;2511
2;2024-10-4;86;4;103;2;Regular Season;1;0;0;2509
2;2024-10-5;90;1;95;6;Regular Season;1;0;0;2512
2;2024-10-6;94;6;100;4;Regular Season;1;0;0;2519
2;2024-10-6;104;9;98;1;Regular Season;1;0;0;2518
2;2024-10-6;103;2;88;3;Regular Season;1;0;0;2521
2;2024-10-6;97;6;90;2;Regular Season;1;0;0;2517
2;2024-10-6;87;6;95;5;Regular Season;1;1;0;2520
2;2024-10-6;89;2;86;6;Regular Season;1;0;0;2515
2;2024-10-6;93;5;105;3;Regular Season;1;0;0;2514
2;2024-10-6;99;6;91;0;Regular Season;1;0;0;2513
2;2024-10-6;96;4;92;3;Regular Season;1;0;0;2516
2;2024-10-7;102;4;98;3;Regular Season;1;0;0;2526
2;2024-10-7;94;4;92;5;Regular Season;1;0;0;2528
2;2024-10-7;99;2;97;4;Regular Season;1;0;0;2525
2;2024-10-7;101;6;88;5;Regular Season;1;0;0;2527
2;2024-10-7;96;1;105;3;Regular Season;1;0;0;2524
2;2024-10-7;91;2;93;1;Regular Season;1;1;1;2522
2;2024-10-7;100;3;90;2;Regular Season;1;0;0;2529
2;2024-10-7;87;2;86;6;Regular Season;1;0;0;2523
2;2024-10-8;103;4;101;5;Regular Season;1;0;0;2530
2;2024-10-8;102;3;104;2;Regular Season;1;0;0;2531
2;2024-10-8;89;2;95;5;Regular Season;1;0;0;2532
2;2024-10-9;105;1;88;3;Regular Season;1;0;0;2534
2;2024-10-9;92;3;100;1;Regular Season;1;0;0;2533
2;2024-10-11;95;1;104;3;Regular Season;1;0;0;2535
2;2024-10-12;90;4;88;5;Regular Season;1;0;0;2540
2;2024-10-12;96;4;87;3;Regular Season;1;0;0;2537
2;2024-10-12;92;3;103;7;Regular Season;1;0;0;2538
2;2024-10-12;94;3;89;2;Regular Season;1;0;0;2539
2;2024-10-12;91;5;100;2;Regular Season;1;0;0;2536
2;2024-10-13;104;3;101;2;Regular Season;1;0;0;2545
2;2024-10-13;99;1;102;2;Regular Season;1;0;0;2546
2;2024-10-13;98;6;94;4;Regular Season;1;0;0;2544
2;2024-10-13;93;4;89;5;Regular Season;1;1;1;2541
2;2024-10-13;97;5;105;4;Regular Season;1;0;0;2543
2;2024-10-13;86;7;92;6;Regular Season;1;0;0;2542
2;2024-10-13;95;7;103;3;Regular Season;1;0;0;2548
2;2024-10-13;88;4;90;1;Regular Season;1;0;0;2547
2;2024-10-14;97;3;98;5;Regular Season;1;0;0;2552
2;2024-10-14;86;5;87;4;Regular Season;1;0;0;2550
2;2024-10-14;101;2;96;5;Regular Season;1;0;0;2551
2;2024-10-14;93;4;102;2;Regular Season;1;0;0;2549
2;2024-10-14;100;7;105;4;Regular Season;1;0;0;2553
2;2024-10-15;94;3;87;2;Regular Season;1;0;0;2558
2;2024-10-15;88;5;102;4;Regular Season;1;1;1;2560
2;2024-10-15;92;6;95;5;Regular Season;1;0;0;2557
2;2024-10-15;104;5;103;2;Regular Season;1;0;0;2559
2;2024-10-15;89;0;91;4;Regular Season;1;0;0;2554
2;2024-10-15;98;3;97;5;Regular Season;1;0;0;2556
2;2024-10-15;99;2;96;3;Regular Season;1;0;0;2555
2;2024-10-18;104;4;102;5;Regular Season;1;1;0;2562
2;2024-10-18;103;4;101;7;Regular Season;1;0;0;2561
2;2024-10-19;90;6;87;7;Regular Season;1;0;0;2566
2;2024-10-19;94;3;88;1;Regular Season;1;0;0;2565
2;2024-10-19;91;2;96;3;Regular Season;1;1;1;2563
2;2024-10-19;105;8;100;1;Regular Season;1;0;0;2567
2;2024-10-19;92;5;89;2;Regular Season;1;0;0;2564
2;2024-10-20;103;2;94;1;Regular Season;1;0;0;2573
2;2024-10-20;104;12;89;2;Regular Season;1;0;0;2575
2;2024-10-20;95;2;92;5;Regular Season;1;0;0;2572
2;2024-10-20;87;3;88;4;Regular Season;1;1;0;2574
2;2024-10-20;93;7;91;3;Regular Season;1;0;0;2568
2;2024-10-20;99;3;86;4;Regular Season;1;1;1;2569
2;2024-10-20;98;4;96;5;Regular Season;1;0;0;2570
2;2024-10-20;97;5;101;6;Regular Season;1;0;0;2571
2;2024-10-21;105;2;94;5;Regular Season;1;0;0;2581
2;2024-10-21;102;9;99;6;Regular Season;1;0;0;2580
2;2024-10-21;101;5;100;4;Regular Season;1;0;0;2579
2;2024-10-21;96;4;98;2;Regular Season;1;0;0;2578
2;2024-10-21;86;4;90;6;Regular Season;1;0;0;2577
2;2024-10-21;91;2;97;4;Regular Season;1;0;0;2576
2;2024-10-22;102;7;100;3;Regular Season;1;0;0;2585
2;2024-10-22;95;1;89;4;Regular Season;1;0;0;2587
2;2024-10-22;92;10;87;2;Regular Season;1;0;0;2584
2;2024-10-22;88;5;90;4;Regular Season;1;1;0;2586
2;2024-10-22;103;5;99;2;Regular Season;1;0;0;2583
2;2024-10-22;97;2;93;5;Regular Season;1;0;0;2582
2;2024-10-24;90;3;94;6;Regular Season;1;0;0;2589
2;2024-10-24;98;5;103;2;Regular Season;1;0;0;2588
2;2024-10-25;105;4;104;3;Regular Season;1;0;0;2590
2;2024-10-27;101;3;105;2;Regular Season;1;0;0;2596
2;2024-10-27;88;4;103;3;Regular Season;1;1;1;2599
2;2024-10-27;99;6;104;8;Regular Season;1;0;0;2597
2;2024-10-27;98;1;95;0;Regular Season;1;1;1;2595
2;2024-10-27;87;1;90;2;Regular Season;1;0;0;2598
2;2024-10-27;86;0;96;4;Regular Season;1;0;0;2593
2;2024-10-27;93;3;92;1;Regular Season;1;0;0;2592
2;2024-10-27;94;2;91;1;Regular Season;1;0;0;2591
2;2024-10-27;89;4;97;3;Regular Season;1;1;0;2594
2;2024-10-28;86;7;95;6;Regular Season;1;0;0;2602
2;2024-10-28;87;4;97;5;Regular Season;1;1;0;2603
2;2024-10-28;100;5;102;2;Regular Season;1;0;0;2605
2;2024-10-28;96;1;91;4;Regular Season;1;0;0;2600
2;2024-10-28;101;1;104;4;Regular Season;1;0;0;2604
2;2024-10-28;93;4;103;7;Regular Season;1;0;0;2601
2;2024-10-29;92;5;93;2;Regular Season;1;0;0;2606
2;2024-10-29;89;5;87;0;Regular Season;1;0;0;2612
2;2024-10-29;100;1;99;2;Regular Season;1;0;0;2610
2;2024-10-29;94;7;95;1;Regular Season;1;0;0;2611
2;2024-10-29;105;7;101;4;Regular Season;1;0;0;2609
2;2024-10-29;88;4;86;3;Regular Season;1;0;0;2607
2;2024-10-29;98;6;102;2;Regular Season;1;0;0;2608
2;2024-10-31;90;4;88;6;Regular Season;1;0;0;2613
2;2024-11-1;100;4;103;6;Regular Season;1;0;0;2617
2;2024-11-1;87;5;89;3;Regular Season;1;0;0;2616
2;2024-11-1;104;4;99;2;Regular Season;1;0;0;2615
2;2024-11-1;86;7;97;3;Regular Season;1;0;0;2614
2;2024-11-2;105;5;92;2;Regular Season;1;0;0;2619
2;2024-11-2;102;3;90;4;Regular Season;1;1;1;2620
2;2024-11-2;94;3;96;5;Regular Season;1;0;0;2618
2;2024-11-3;99;3;92;1;Regular Season;1;0;0;2626
2;2024-11-3;94;4;103;0;Regular Season;1;0;0;2627
2;2024-11-3;87;2;88;7;Regular Season;1;0;0;2628
2;2024-11-3;101;6;90;3;Regular Season;1;0;0;2625
2;2024-11-3;89;4;93;2;Regular Season;1;0;0;2622
2;2024-11-3;95;5;91;3;Regular Season;1;0;0;2621
2;2024-11-3;98;5;104;4;Regular Season;1;0;0;2624
2;2024-11-3;97;2;96;5;Regular Season;1;0;0;2623
2;2024-11-4;96;2;103;4;Regular Season;1;0;0;2632
2;2024-11-4;101;0;104;6;Regular Season;1;0;0;2634
2;2024-11-4;102;8;105;3;Regular Season;1;0;0;2635
2;2024-11-4;100;4;98;1;Regular Season;1;0;0;2633
2;2024-11-4;87;1;93;7;Regular Season;1;0;0;2630
2;2024-11-4;91;4;95;1;Regular Season;1;0;0;2629
2;2024-11-4;86;3;94;5;Regular Season;1;0;0;2631
2;2024-11-5;100;6;95;1;Regular Season;1;0;0;2640
2;2024-11-5;102;4;101;6;Regular Season;1;0;0;2639
2;2024-11-5;105;3;90;1;Regular Season;1;0;0;2641
2;2024-11-5;93;6;86;1;Regular Season;1;0;0;2636
2;2024-11-5;88;2;98;1;Regular Season;1;0;0;2638
2;2024-11-5;97;4;99;7;Regular Season;1;0;0;2637
2;2024-11-8;89;7;87;2;Regular Season;1;0;0;2645
2;2024-11-8;101;6;102;9;Regular Season;1;0;0;2644
2;2024-11-8;104;4;96;2;Regular Season;1;0;0;2643
2;2024-11-8;86;4;91;5;Regular Season;1;1;1;2642
2;2024-11-9;90;3;100;1;Regular Season;1;0;0;2647
2;2024-11-9;92;6;105;1;Regular Season;1;0;0;2646
2;2024-11-10;99;4;103;3;Regular Season;1;0;0;2653
2;2024-11-10;87;7;100;4;Regular Season;1;0;0;2654
2;2024-11-10;95;4;105;6;Regular Season;1;0;0;2656
2;2024-11-10;89;5;88;3;Regular Season;1;0;0;2655
2;2024-11-10;97;4;94;2;Regular Season;1;0;0;2650
2;2024-11-10;104;7;101;4;Regular Season;1;0;0;2652
2;2024-11-10;102;2;96;1;Regular Season;1;0;0;2649
2;2024-11-10;93;5;91;4;Regular Season;1;0;0;2648
2;2024-11-10;98;4;90;1;Regular Season;1;0;0;2651
2;2024-11-11;102;7;103;3;Regular Season;1;0;0;2661
2;2024-11-11;97;6;99;4;Regular Season;1;0;0;2660
2;2024-11-11;86;4;93;2;Regular Season;1;0;0;2658
2;2024-11-11;101;4;96;2;Regular Season;1;0;0;2659
2;2024-11-11;91;1;88;4;Regular Season;1;0;0;2657
2;2024-11-12;89;2;100;3;Regular Season;1;0;0;2666
2;2024-11-12;88;6;87;2;Regular Season;1;0;0;2665
2;2024-11-12;92;4;95;2;Regular Season;1;0;0;2664
2;2024-11-12;103;4;98;6;Regular Season;1;0;0;2663
2;2024-11-12;94;7;86;2;Regular Season;1;0;0;2662
2;2024-11-12;104;6;105;5;Regular Season;1;1;1;2667
2;2024-11-14;98;0;99;0;Regular Season;0;0;0;2668
2;2024-11-15;96;0;93;0;Regular Season;0;0;0;2669
2;2024-11-16;94;0;104;0;Regular Season;0;0;0;2673
2;2024-11-16;92;0;97;0;Regular Season;0;0;0;2672
2;2024-11-16;90;0;86;0;Regular Season;0;0;0;2671
2;2024-11-16;105;0;91;0;Regular Season;0;0;0;2670
2;2024-11-17;93;0;94;0;Regular Season;0;0;0;2674
2;2024-11-17;86;0;88;0;Regular Season;0;0;0;2675
2;2024-11-17;96;0;104;0;Regular Season;0;0;0;2676
2;2024-11-17;87;0;90;0;Regular Season;0;0;0;2681
2;2024-11-17;99;0;100;0;Regular Season;0;0;0;2680
2;2024-11-17;103;0;89;0;Regular Season;0;0;0;2682
2;2024-11-17;95;0;97;0;Regular Season;0;0;0;2677
2;2024-11-17;102;0;101;0;Regular Season;0;0;0;2679
2;2024-11-17;98;0;105;0;Regular Season;0;0;0;2678
2;2024-11-18;94;0;95;0;Regular Season;0;0;0;2688
2;2024-11-18;100;0;88;0;Regular Season;0;0;0;2689
2;2024-11-18;105;0;89;0;Regular Season;0;0;0;2690
2;2024-11-18;90;0;92;0;Regular Season;0;0;0;2687
2;2024-11-18;96;0;98;0;Regular Season;0;0;0;2685
2;2024-11-18;86;0;87;0;Regular Season;0;0;0;2684
2;2024-11-18;101;0;91;0;Regular Season;0;0;0;2683
2;2024-11-18;102;0;99;0;Regular Season;0;0;0;2686
2;2024-11-19;87;0;92;0;Regular Season;0;0;0;2694
2;2024-11-19;99;0;89;0;Regular Season;0;0;0;2693
2;2024-11-19;88;0;95;0;Regular Season;0;0;0;2695
2;2024-11-19;93;0;104;0;Regular Season;0;0;0;2692
2;2024-11-19;103;0;91;0;Regular Season;0;0;0;2691
2;2024-11-22;105;0;102;0;Regular Season;0;0;0;2698
2;2024-11-22;101;0;103;0;Regular Season;0;0;0;2697
2;2024-11-22;96;0;100;0;Regular Season;0;0;0;2696
2;2024-11-23;90;0;99;0;Regular Season;0;0;0;2701
2;2024-11-23;94;0;97;0;Regular Season;0;0;0;2700
2;2024-11-23;91;0;95;0;Regular Season;0;0;0;2699
2;2024-11-24;87;0;99;0;Regular Season;0;0;0;2708
2;2024-11-24;104;0;92;0;Regular Season;0;0;0;2709
2;2024-11-24;89;0;90;0;Regular Season;0;0;0;2710
2;2024-11-24;94;0;101;0;Regular Season;0;0;0;2707
2;2024-11-24;88;0;86;0;Regular Season;0;0;0;2704
2;2024-11-24;98;0;100;0;Regular Season;0;0;0;2706
2;2024-11-24;103;0;93;0;Regular Season;0;0;0;2703
2;2024-11-24;95;0;91;0;Regular Season;0;0;0;2702
2;2024-11-24;97;0;105;0;Regular Season;0;0;0;2705
2;2024-11-25;100;0;105;0;Regular Season;0;0;0;2715
2;2024-11-25;104;0;92;0;Regular Season;0;0;0;2714
2;2024-11-25;91;0;86;0;Regular Season;0;0;0;2711
2;2024-11-25;96;0;101;0;Regular Season;0;0;0;2713
2;2024-11-25;102;0;93;0;Regular Season;0;0;0;2712
2;2024-11-26;103;0;102;0;Regular Season;0;0;0;2720
2;2024-11-26;90;0;94;0;Regular Season;0;0;0;2718
2;2024-11-26;88;0;87;0;Regular Season;0;0;0;2719
2;2024-11-26;89;0;99;0;Regular Season;0;0;0;2717
2;2024-11-26;97;0;98;0;Regular Season;0;0;0;2716
2;2024-11-28;98;0;86;0;Regular Season;0;0;0;2721
2;2024-11-29;88;0;89;0;Regular Season;0;0;0;2725
2;2024-11-29;102;0;104;0;Regular Season;0;0;0;2724
2;2024-11-29;99;0;100;0;Regular Season;0;0;0;2723
2;2024-11-29;93;0;97;0;Regular Season;0;0;0;2722
2;2024-11-30;92;0;96;0;Regular Season;0;0;0;2727
2;2024-11-30;90;0;103;0;Regular Season;0;0;0;2728
2;2024-11-30;91;0;101;0;Regular Season;0;0;0;2726
2;2024-12-1;98;0;104;0;Regular Season;0;0;0;2734
2;2024-12-1;99;0;88;0;Regular Season;0;0;0;2735
2;2024-12-1;89;0;103;0;Regular Season;0;0;0;2736
2;2024-12-1;97;0;100;0;Regular Season;0;0;0;2733
2;2024-12-1;94;0;93;0;Regular Season;0;0;0;2730
2;2024-12-1;87;0;91;0;Regular Season;0;0;0;2729
2;2024-12-1;95;0;96;0;Regular Season;0;0;0;2732
2;2024-12-1;86;0;90;0;Regular Season;0;0;0;2731
2;2024-12-2;102;0;88;0;Regular Season;0;0;0;2740
2;2024-12-2;100;0;104;0;Regular Season;0;0;0;2739
2;2024-12-2;95;0;101;0;Regular Season;0;0;0;2738
2;2024-12-2;105;0;98;0;Regular Season;0;0;0;2737
2;2024-12-3;90;0;97;0;Regular Season;0;0;0;2744
2;2024-12-3;94;0;86;0;Regular Season;0;0;0;2743
2;2024-12-3;89;0;91;0;Regular Season;0;0;0;2741
2;2024-12-3;92;0;101;0;Regular Season;0;0;0;2745
2;2024-12-3;93;0;96;0;Regular Season;0;0;0;2742
2;2024-12-3;87;0;103;0;Regular Season;0;0;0;2746
2;2024-12-3;105;0;102;0;Regular Season;0;0;0;2747
2;2024-12-6;104;0;95;0;Regular Season;0;0;0;2751
2;2024-12-6;100;0;97;0;Regular Season;0;0;0;2749
2;2024-12-6;103;0;101;0;Regular Season;0;0;0;2750
2;2024-12-6;93;0;86;0;Regular Season;0;0;0;2748
2;2024-12-7;92;0;94;0;Regular Season;0;0;0;2753
2;2024-12-7;105;0;96;0;Regular Season;0;0;0;2752
2;2024-12-7;90;0;88;0;Regular Season;0;0;0;2754
2;2024-12-8;88;0;92;0;Regular Season;0;0;0;2760
2;2024-12-8;89;0;90;0;Regular Season;0;0;0;2763
2;2024-12-8;99;0;105;0;Regular Season;0;0;0;2759
2;2024-12-8;103;0;100;0;Regular Season;0;0;0;2762
2;2024-12-8;95;0;93;0;Regular Season;0;0;0;2756
2;2024-12-8;104;0;94;0;Regular Season;0;0;0;2761
2;2024-12-8;98;0;87;0;Regular Season;0;0;0;2758
2;2024-12-8;86;0;91;0;Regular Season;0;0;0;2755
2;2024-12-8;97;0;102;0;Regular Season;0;0;0;2757
2;2024-12-9;105;0;99;0;Regular Season;0;0;0;2768
2;2024-12-9;101;0;100;0;Regular Season;0;0;0;2767
2;2024-12-9;97;0;87;0;Regular Season;0;0;0;2766
2;2024-12-9;91;0;89;0;Regular Season;0;0;0;2764
2;2024-12-9;96;0;102;0;Regular Season;0;0;0;2765
2;2024-12-10;99;0;98;0;Regular Season;0;0;0;2771
2;2024-12-10;95;0;94;0;Regular Season;0;0;0;2773
2;2024-12-10;104;0;103;0;Regular Season;0;0;0;2774
2;2024-12-10;92;0;89;0;Regular Season;0;0;0;2772
2;2024-12-10;86;0;87;0;Regular Season;0;0;0;2770
2;2024-12-10;88;0;93;0;Regular Season;0;0;0;2769
2;2024-12-13;103;0;98;0;Regular Season;0;0;0;2778
2;2024-12-13;96;0;99;0;Regular Season;0;0;0;2777
2;2024-12-13;101;0;102;0;Regular Season;0;0;0;2779
2;2024-12-13;92;0;104;0;Regular Season;0;0;0;2780
2;2024-12-13;86;0;93;0;Regular Season;0;0;0;2776
2;2024-12-13;100;0;91;0;Regular Season;0;0;0;2775
2;2024-12-14;90;0;89;0;Regular Season;0;0;0;2783
2;2024-12-14;105;0;97;0;Regular Season;0;0;0;2782
2;2024-12-14;91;0;94;0;Regular Season;0;0;0;2781
2;2024-12-15;95;0;92;0;Regular Season;0;0;0;2790
2;2024-12-15;99;0;103;0;Regular Season;0;0;0;2789
2;2024-12-15;87;0;90;0;Regular Season;0;0;0;2791
2;2024-12-15;98;0;89;0;Regular Season;0;0;0;2787
2;2024-12-15;102;0;101;0;Regular Season;0;0;0;2788
2;2024-12-15;97;0;104;0;Regular Season;0;0;0;2786
2;2024-12-15;93;0;94;0;Regular Season;0;0;0;2784
2;2024-12-15;88;0;86;0;Regular Season;0;0;0;2785
2;2024-12-23;96;0;97;0;Regular Season;0;0;0;2795
2;2024-12-23;102;0;103;0;Regular Season;0;0;0;2797
2;2024-12-23;100;0;86;0;Regular Season;0;0;0;2794
2;2024-12-23;101;0;94;0;Regular Season;0;0;0;2796
2;2024-12-23;104;0;105;0;Regular Season;0;0;0;2798
2;2024-12-23;93;0;89;0;Regular Season;0;0;0;2793
2;2024-12-23;91;0;92;0;Regular Season;0;0;0;2792
2;2024-12-24;102;0;94;0;Regular Season;0;0;0;2802
2;2024-12-24;90;0;89;0;Regular Season;0;0;0;2804
2;2024-12-24;104;0;105;0;Regular Season;0;0;0;2805
2;2024-12-24;88;0;87;0;Regular Season;0;0;0;2803
2;2024-12-24;92;0;91;0;Regular Season;0;0;0;2799
2;2024-12-24;101;0;99;0;Regular Season;0;0;0;2801
2;2024-12-24;95;0;98;0;Regular Season;0;0;0;2800
2;2024-12-25;100;0;97;0;Regular Season;0;0;0;2806
2;2024-12-26;92;0;98;0;Regular Season;0;0;0;2810
2;2024-12-26;105;0;101;0;Regular Season;0;0;0;2811
2;2024-12-26;99;0;103;0;Regular Season;0;0;0;2812
2;2024-12-26;94;0;90;0;Regular Season;0;0;0;2813
2;2024-12-26;91;0;88;0;Regular Season;0;0;0;2807
2;2024-12-26;96;0;86;0;Regular Season;0;0;0;2809
2;2024-12-26;93;0;95;0;Regular Season;0;0;0;2808
2;2024-12-27;87;0;93;0;Regular Season;0;0;0;2814
2;2024-12-27;88;0;100;0;Regular Season;0;0;0;2816
2;2024-12-27;103;0;99;0;Regular Season;0;0;0;2815
2;2024-12-28;91;0;95;0;Regular Season;0;0;0;2817
2;2024-12-28;102;0;89;0;Regular Season;0;0;0;2821
2;2024-12-28;92;0;90;0;Regular Season;0;0;0;2820
2;2024-12-28;105;0;97;0;Regular Season;0;0;0;2819
2;2024-12-28;86;0;98;0;Regular Season;0;0;0;2818
2;2024-12-29;95;0;92;0;Regular Season;0;0;0;2827
2;2024-12-29;104;0;90;0;Regular Season;0;0;0;2829
2;2024-12-29;99;0;94;0;Regular Season;0;0;0;2826
2;2024-12-29;87;0;88;0;Regular Season;0;0;0;2828
2;2024-12-29;101;0;89;0;Regular Season;0;0;0;2825
2;2024-12-29;98;0;96;0;Regular Season;0;0;0;2823
2;2024-12-29;103;0;86;0;Regular Season;0;0;0;2822
2;2024-12-29;97;0;100;0;Regular Season;0;0;0;2824
2;2024-12-30;100;0;94;0;Regular Season;0;0;0;2833
2;2024-12-30;96;0;105;0;Regular Season;0;0;0;2832
2;2024-12-30;102;0;104;0;Regular Season;0;0;0;2834
2;2024-12-30;93;0;101;0;Regular Season;0;0;0;2831
2;2024-12-30;91;0;87;0;Regular Season;0;0;0;2830
2;2024-12-31;95;0;90;0;Regular Season;0;0;0;2839
2;2024-12-31;88;0;101;0;Regular Season;0;0;0;2837
2;2024-12-31;94;0;105;0;Regular Season;0;0;0;2838
2;2024-12-31;97;0;98;0;Regular Season;0;0;0;2836
2;2024-12-31;86;0;89;0;Regular Season;0;0;0;2835
2;2025-1-3;95;0;104;0;Regular Season;0;0;0;2844
2;2025-1-3;97;0;96;0;Regular Season;0;0;0;2843
2;2025-1-3;86;0;101;0;Regular Season;0;0;0;2842
2;2025-1-3;89;0;93;0;Regular Season;0;0;0;2841
2;2025-1-3;100;0;91;0;Regular Season;0;0;0;2840
2;2025-1-4;92;0;87;0;Regular Season;0;0;0;2846
2;2025-1-4;94;0;102;0;Regular Season;0;0;0;2847
2;2025-1-4;90;0;91;0;Regular Season;0;0;0;2845
2;2025-1-5;104;0;87;0;Regular Season;0;0;0;2853
2;2025-1-5;103;0;100;0;Regular Season;0;0;0;2854
2;2025-1-5;89;0;88;0;Regular Season;0;0;0;2855
2;2025-1-5;95;0;94;0;Regular Season;0;0;0;2852
2;2025-1-5;96;0;102;0;Regular Season;0;0;0;2849
2;2025-1-5;98;0;93;0;Regular Season;0;0;0;2848
2;2025-1-5;101;0;97;0;Regular Season;0;0;0;2850
2;2025-1-5;99;0;105;0;Regular Season;0;0;0;2851
2;2025-1-6;96;0;103;0;Regular Season;0;0;0;2859
2;2025-1-6;101;0;105;0;Regular Season;0;0;0;2861
2;2025-1-6;100;0;99;0;Regular Season;0;0;0;2862
2;2025-1-6;104;0;97;0;Regular Season;0;0;0;2860
2;2025-1-6;93;0;92;0;Regular Season;0;0;0;2857
2;2025-1-6;91;0;98;0;Regular Season;0;0;0;2856
2;2025-1-6;90;0;86;0;Regular Season;0;0;0;2858
2;2025-1-7;88;0;89;0;Regular Season;0;0;0;2866
2;2025-1-7;95;0;87;0;Regular Season;0;0;0;2865
2;2025-1-7;94;0;90;0;Regular Season;0;0;0;2864
2;2025-1-7;98;0;102;0;Regular Season;0;0;0;2863
2;2025-1-11;90;0;104;0;Regular Season;0;0;0;2868
2;2025-1-11;105;0;95;0;Regular Season;0;0;0;2869
2;2025-1-11;92;0;91;0;Regular Season;0;0;0;2867
2;2025-1-12;99;0;97;0;Regular Season;0;0;0;2873
2;2025-1-12;87;0;104;0;Regular Season;0;0;0;2875
2;2025-1-12;103;0;95;0;Regular Season;0;0;0;2876
2;2025-1-12;98;0;101;0;Regular Season;0;0;0;2874
2;2025-1-12;88;0;86;0;Regular Season;0;0;0;2871
