PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
1284;2024;17;9999;5;7;11;2;16;0;0;0;2;48;0;7;0;0;8;1;1;9;6106;49;654;0;0
1284;2024;17;0;5;0;1;2;-3;0;0;0;0;58;0;8;0;0;5;2;5;3;5052;112;367;0;0
1286;2024;37;1;1;0;0;0;3;0;0;0;0;72;0;3;0;0;2;0;0;2;1024;0;83;0;0
1289;2024;58;1;1;0;0;0;0;0;0;0;0;67;0;7;0;0;2;1;0;1;1150;244;0;0;0
1290;2024;42;1;1;0;2;0;1;0;0;0;0;65;0;1;13;8;0;0;0;0;767;0;112;0;0
1291;2024;6;0;7;0;4;0;6;0;0;0;0;58;0;9;0;0;6;2;2;12;6895;22;411;0;0
1293;2024;15;0;6;0;1;2;0;0;0;0;0;51;0;7;0;0;4;1;5;4;5774;0;58;0;0
1293;2024;15;9999;5;3;8;0;0;0;1;0;2;29;0;3;0;0;13;0;0;15;5882;135;573;0;0
1294;2024;12;0;2;0;1;0;-1;0;0;0;0;57;0;4;0;0;2;1;1;3;1833;0;124;0;0
1298;2024;49;1;1;0;0;0;0;0;0;0;0;65;0;6;0;0;2;0;1;1;1314;35;0;0;0
1299;2024;21;0;4;0;2;0;4;0;0;0;1;60;0;8;0;0;7;1;1;3;4515;71;288;0;0
1299;2024;21;9999;5;3;12;0;-1;1;2;0;1;37;0;3;0;0;8;0;3;4;5624;527;319;0;0
1300;2024;21;0;4;1;3;0;1;0;0;0;1;65;1;5;21;12;2;3;2;0;3026;144;52;0;0
1301;2024;1;0;2;0;0;4;5;0;0;0;0;70;0;3;0;0;3;1;1;3;2152;30;241;0;0
1302;2024;61;1;1;0;0;0;-2;0;0;0;0;48;0;1;2;1;2;1;0;0;500;0;0;0;0
1303;2024;20;9999;5;3;5;4;-4;0;0;0;2;35;0;3;0;0;17;0;2;6;5802;374;570;0;0
1303;2024;20;0;4;2;0;4;3;0;0;0;0;62;1;7;0;0;3;1;1;6;4052;89;410;0;0
1304;2024;21;0;5;0;1;0;0;0;0;0;0;67;0;10;0;0;9;1;3;13;5581;67;321;0;0
1304;2024;21;9999;5;6;5;2;4;0;0;0;1;32;1;6;0;0;10;1;1;7;5083;135;493;0;0
1307;2024;47;1;1;0;0;0;0;0;0;0;0;59;0;1;5;3;0;0;0;0;416;0;0;0;0
1308;2024;25;9999;5;5;11;4;-5;1;1;0;1;30;0;6;0;0;18;0;1;11;6322;559;296;0;0
1308;2024;25;0;7;1;7;2;3;0;3;0;0;66;0;20;0;0;9;4;9;13;8136;635;532;0;0
1309;2024;12;9999;5;3;16;0;-3;0;4;0;2;61;0;3;12;5;15;2;7;5;4906;539;263;0;0
1309;2024;12;0;6;5;4;6;2;1;1;0;0;70;0;20;0;0;9;3;4;3;4815;1233;0;0;0
1311;2024;6;0;7;1;1;0;1;0;0;0;0;61;0;9;21;11;5;3;1;0;4449;86;17;0;0
1311;2024;6;9999;5;8;12;2;5;1;2;0;1;79;0;10;2;1;16;0;1;6;4561;333;258;0;0
1312;2024;27;9999;5;4;12;0;0;0;0;0;0;52;0;5;85;45;9;0;2;0;4966;233;262;0;0
1312;2024;27;0;3;3;0;2;-2;1;0;0;0;66;0;7;15;5;8;1;2;0;2249;348;76;0;0
1313;2024;25;9999;5;1;11;2;3;0;0;0;0;63;0;2;5;3;23;0;4;3;4429;0;376;0;0
1313;2024;25;0;4;1;0;0;-3;0;0;0;0;54;0;4;1;1;3;2;0;0;2426;68;65;0;0
1314;2024;42;1;1;0;0;0;-1;0;0;0;0;58;0;2;7;5;1;1;1;0;368;0;47;0;0
1315;2024;21;0;7;3;1;0;0;0;0;0;0;66;1;15;3;1;8;4;1;2;4858;993;5;0;0
1315;2024;21;9999;5;4;8;0;-7;0;5;0;0;82;0;4;0;0;22;0;1;0;3575;1154;60;0;0
1317;2024;11;0;6;3;0;4;0;0;0;0;0;67;0;13;77;37;8;9;3;3;6013;689;22;0;0
1317;2024;11;9999;5;5;9;4;2;1;1;0;1;83;0;7;75;40;12;0;7;1;4790;457;236;0;0
1320;2024;18;0;3;0;0;0;-1;0;0;0;0;64;0;6;0;0;5;0;2;4;2939;174;146;0;0
1320;2024;18;9999;5;5;9;0;8;0;0;0;1;36;0;5;0;0;17;0;1;9;5987;210;454;0;0
1326;2024;27;9999;5;1;10;2;3;0;2;0;0;76;0;1;4;2;18;0;3;2;4396;607;65;0;0
1326;2024;27;0;4;0;1;2;-4;0;0;0;0;53;0;5;7;5;4;3;1;0;2880;153;215;0;0
1327;2024;1;0;1;0;0;0;1;0;0;0;0;60;0;1;0;0;0;0;0;3;947;0;0;0;0
1329;2024;60;1;1;0;0;0;-1;0;0;0;0;68;0;4;7;4;1;2;2;0;864;0;38;0;0
1330;2024;34;1;1;0;0;0;0;0;0;0;0;67;0;1;0;0;2;1;0;3;1296;2;100;0;0
1334;2024;49;1;1;0;0;0;0;0;0;0;0;60;0;1;6;4;0;0;0;0;706;204;0;0;0
1335;2024;37;1;1;0;1;0;0;0;1;0;0;93;0;6;0;0;2;0;1;0;1059;102;0;0;0
1337;2024;52;1;1;0;0;0;0;0;0;0;0;65;0;1;0;0;0;0;0;2;1171;188;81;0;0
1339;2024;37;1;1;1;1;0;2;0;0;0;0;68;0;3;6;3;0;0;0;0;575;0;0;0;0
1340;2024;21;0;7;1;5;2;1;0;0;0;1;60;0;4;46;19;4;3;8;1;4290;243;666;0;0
1340;2024;21;9999;5;2;5;0;-2;0;0;0;0;48;1;3;45;24;8;0;2;0;3525;29;256;0;0
1342;2024;17;9999;5;1;8;0;1;0;0;0;1;37;0;1;0;0;8;0;3;7;5852;13;300;0;0
1342;2024;17;0;2;0;0;0;1;0;0;0;0;59;0;7;0;0;5;0;2;1;1655;34;127;0;0
1343;2024;7;0;7;0;5;2;1;0;1;0;0;72;0;9;0;0;12;5;4;0;6488;490;60;0;0
1343;2024;7;9999;5;2;14;2;7;0;2;0;2;78;0;2;8;5;20;0;3;1;5274;588;279;0;0
1346;2024;31;0;7;3;0;2;1;0;0;0;0;59;0;9;9;4;6;1;2;1;4578;34;274;0;0
1346;2024;31;9999;5;2;4;2;-3;0;0;0;0;52;0;2;15;8;8;1;0;0;3195;73;44;0;0
1347;2024;48;1;1;0;0;0;-1;0;0;0;0;59;0;0;0;0;2;1;1;0;695;0;22;0;0
1348;2024;44;1;1;0;0;0;0;0;0;0;0;42;0;1;0;0;0;0;0;2;1107;0;132;0;0
1348;2024;29;9999;5;10;5;0;-3;4;1;0;1;53;0;10;0;0;9;0;4;12;6248;452;415;0;0
1349;2024;48;1;1;0;0;0;-1;0;0;0;0;56;0;1;3;3;2;1;0;0;611;73;0;0;0
1350;2024;46;1;1;0;0;0;0;0;0;0;0;65;0;1;0;0;1;0;1;2;714;0;0;0;0
1351;2024;55;1;1;0;0;5;-2;0;0;0;0;49;0;4;14;4;2;2;1;2;957;141;42;0;0
1351;2024;9;9999;5;8;13;2;4;2;3;0;0;87;1;8;33;16;17;4;5;6;4716;891;58;0;0
1352;2024;19;9999;5;4;11;4;7;0;1;0;1;33;0;5;0;0;13;0;0;5;6789;113;213;0;0
1352;2024;19;0;6;0;0;6;-5;0;0;0;0;51;0;8;0;0;3;4;3;6;6243;0;216;0;0
1354;2024;36;1;1;0;0;0;0;0;0;0;0;46;0;1;0;0;0;1;0;1;1012;0;56;0;0
1355;2024;18;0;5;2;1;2;-2;1;0;0;0;63;1;10;1;1;9;2;3;0;3750;35;174;0;0
1355;2024;18;9999;5;7;14;6;6;0;0;2;0;58;0;7;15;8;26;0;0;2;4561;141;332;0;0
1356;2024;25;9999;5;5;10;4;-1;0;0;0;0;70;0;6;16;8;24;1;2;1;5090;0;412;0;0
1356;2024;25;0;6;2;2;4;-3;0;1;0;0;63;1;15;3;1;6;4;0;2;4957;505;24;0;0
1357;2024;11;9999;5;4;4;4;-5;1;1;1;1;59;0;4;0;0;11;1;0;6;5422;313;221;0;0
1360;2024;55;1;1;0;0;0;-3;0;0;0;0;58;0;5;0;0;1;0;2;1;947;33;373;0;0
1361;2024;41;1;1;1;2;0;2;0;0;0;0;80;0;2;2;1;1;0;2;0;625;32;0;0;0
1365;2024;9;9999;5;5;8;0;11;0;0;0;0;58;0;5;0;0;18;0;0;8;6171;2;412;0;0
1365;2024;9;0;7;1;2;17;3;0;0;0;0;59;0;18;0;0;5;0;4;4;8433;208;292;1;0
1366;2024;56;1;1;0;0;0;1;0;0;0;0;67;0;1;0;0;1;1;0;1;1043;0;0;0;0
1370;2024;32;1;1;0;0;0;-2;0;0;0;0;61;0;0;0;0;1;0;0;0;1292;98;0;0;0
1370;2024;22;9999;5;5;8;0;-1;3;0;1;0;76;0;5;0;0;8;1;3;6;5954;964;255;0;0
1374;2024;42;1;1;0;1;0;-1;0;0;0;0;64;0;1;0;0;1;0;0;1;780;75;0;0;0
1374;2024;4;9999;5;13;12;6;4;1;3;3;1;92;0;14;3;2;25;0;4;4;4985;392;662;0;0
1375;2024;8;0;7;2;4;0;1;0;0;0;0;52;0;9;0;0;1;6;1;1;6588;80;0;0;0
1375;2024;8;9999;5;8;9;2;10;0;1;0;0;70;0;10;0;0;25;1;3;1;5013;59;95;0;0
1377;2024;0;0;5;2;2;2;-1;1;1;0;0;57;0;7;3;0;9;5;0;3;3787;148;364;0;0
1377;2024;0;9999;5;3;14;0;1;0;2;0;0;88;0;3;8;8;25;0;3;2;5556;503;51;0;0
1378;2024;25;9999;5;3;5;0;-9;0;0;0;1;20;0;4;0;0;7;1;1;8;5010;0;782;0;0
1378;2024;25;0;4;1;0;6;-1;0;0;0;0;60;0;6;0;0;7;1;1;8;4115;71;273;0;0
1382;2024;36;1;1;0;0;5;2;0;0;0;0;72;0;0;0;0;3;0;1;0;916;0;115;1;0
1385;2024;15;0;7;2;1;5;-4;0;0;0;0;58;0;13;4;2;15;4;3;2;5175;0;207;1;0
1385;2024;15;9999;5;6;18;7;1;1;3;1;0;76;0;7;8;5;16;0;1;1;5040;549;195;0;0
1387;2024;12;0;4;0;2;0;3;0;0;0;0;64;0;5;21;15;5;1;2;0;2929;147;415;0;0
1387;2024;12;9999;5;9;10;0;-1;0;0;1;1;71;0;9;91;38;13;1;4;1;5250;72;569;0;0
1393;2024;32;1;1;0;0;2;-2;0;0;0;0;60;0;2;0;0;2;0;0;1;1050;22;0;0;0
1394;2024;39;1;1;1;0;0;-1;0;0;0;0;69;1;3;0;0;3;0;1;1;1474;33;0;0;0
1395;2024;22;0;7;1;0;4;0;0;0;0;0;64;0;5;71;42;9;4;3;1;4846;826;0;0;0
1395;2024;22;9999;5;6;8;2;5;0;0;0;0;78;0;8;75;43;16;1;7;2;4923;570;169;0;0
1396;2024;55;1;1;0;1;4;0;0;0;0;0;76;0;1;0;0;5;1;1;1;794;44;181;0;0
1400;2024;7;0;7;2;3;6;5;1;0;0;0;64;0;22;0;0;11;2;5;5;7217;536;346;0;0
1400;2024;7;9999;5;9;7;4;-6;5;2;1;0;55;0;9;0;0;6;0;3;8;5748;819;112;0;0
1401;2024;26;0;2;0;0;4;1;0;0;0;0;66;0;1;0;0;0;0;1;5;1818;0;23;0;0
1401;2024;26;9999;5;1;10;4;3;0;0;0;5;46;0;1;0;0;14;0;3;16;5943;167;725;0;0
1402;2024;36;1;1;0;0;0;-1;0;0;0;0;67;0;0;0;0;4;2;0;2;778;190;0;0;0
1403;2024;10;0;5;1;1;0;1;0;0;0;0;55;0;7;25;14;2;1;2;0;3019;29;157;0;0
1403;2024;10;9999;5;4;9;0;2;0;0;0;0;50;0;4;68;32;5;1;4;1;4554;26;111;0;0
1404;2024;7;0;5;1;1;0;-1;0;0;0;0;60;1;8;45;23;4;6;5;0;3501;28;65;0;0
1404;2024;7;9999;5;7;10;0;-2;0;1;0;0;76;1;8;83;48;9;1;4;3;5588;393;77;0;0
1405;2024;34;1;1;1;0;0;-1;1;0;0;0;70;0;3;14;8;2;1;0;1;1102;199;0;0;0
1407;2024;40;1;1;0;0;2;1;0;0;0;0;70;0;3;0;0;3;0;1;0;930;44;125;0;0
1408;2024;42;1;1;1;1;0;4;0;0;0;0;80;0;5;16;9;0;0;2;0;1059;0;127;0;0
1408;2024;4;9999;5;2;9;2;-1;0;0;0;0;73;1;3;76;30;19;0;2;1;5073;20;195;0;0
1409;2024;40;1;1;0;0;0;0;0;0;0;0;69;0;4;11;5;1;0;1;0;608;314;0;0;0
1412;2024;25;9999;5;5;4;0;-6;0;0;0;1;28;0;6;0;0;14;0;6;10;6383;27;673;0;0
1412;2024;25;0;2;0;0;0;-1;0;0;0;0;55;0;2;0;0;1;1;1;3;2003;0;58;0;0
1413;2024;7;9999;5;7;13;0;2;0;1;0;0;75;0;8;1;1;30;0;4;4;4779;131;143;0;0
1413;2024;7;0;5;3;0;0;4;0;0;0;0;62;0;10;3;3;6;3;2;0;3915;6;80;0;0
1414;2024;44;1;1;0;0;0;0;0;0;0;0;70;0;3;0;0;0;0;2;1;708;191;0;0;0
1414;2024;29;9999;5;7;10;2;-6;0;4;0;0;88;1;8;3;0;22;1;6;4;4729;647;0;0;0
1416;2024;11;0;2;0;0;0;0;0;0;0;0;61;0;1;11;5;2;0;0;1;1063;0;0;0;0
1416;2024;11;9999;5;5;2;2;3;0;0;0;0;67;0;5;31;17;8;2;0;1;3119;27;163;0;0
1420;2024;9;0;7;1;5;2;-2;0;4;0;0;65;0;21;0;0;6;1;7;11;6719;959;67;0;0
1421;2024;49;1;1;0;0;0;-1;0;0;0;0;56;0;0;2;1;0;3;1;1;653;0;0;0;0
1422;2024;41;1;1;0;0;0;-2;0;0;0;0;59;0;1;0;0;3;0;0;0;894;273;100;0;0
1423;2024;60;1;1;0;0;0;0;0;0;0;0;62;0;1;14;8;1;1;1;1;666;367;0;0;0
1424;2024;47;1;1;0;0;0;-1;0;0;0;0;58;0;0;0;0;3;0;1;0;1075;0;87;0;0
1425;2024;62;1;1;0;0;0;-1;0;0;0;0;69;0;3;9;6;2;2;0;2;1063;79;83;0;0
1430;2024;42;1;1;0;0;0;-1;0;0;0;0;62;0;1;0;0;1;0;1;1;456;0;0;0;0
1430;2024;4;9999;5;2;6;0;2;0;0;0;1;59;0;2;47;21;6;0;0;0;2731;1;42;0;0
1431;2024;41;1;1;0;0;2;-1;0;0;0;0;47;0;1;0;0;2;0;0;0;1111;0;0;0;0
1433;2024;1;9999;5;2;10;4;2;0;1;0;1;38;0;2;0;0;18;0;4;6;5585;139;211;0;0
1433;2024;1;0;2;1;0;2;-2;0;0;0;0;48;0;5;0;0;6;1;0;1;2056;0;99;0;0
1434;2024;41;1;1;1;1;0;0;0;1;0;0;67;0;1;13;5;0;2;2;0;812;297;0;0;0
1434;2024;7;9999;5;4;11;4;0;0;4;0;0;66;0;4;63;35;5;1;4;1;3658;583;145;0;0
1436;2024;33;1;1;0;0;0;0;0;0;0;0;76;0;2;3;1;5;1;0;3;801;218;65;0;0
1437;2024;11;9999;5;4;7;4;0;0;0;0;0;41;0;4;66;32;3;0;2;2;5681;108;630;0;0
1439;2024;29;9999;5;3;4;4;1;2;0;0;0;66;0;3;38;19;3;1;3;2;3508;221;0;0;0
1439;2024;29;0;2;0;0;0;-1;0;0;0;0;56;0;1;8;4;0;0;1;1;1051;9;0;0;0
1441;2024;43;1;1;0;0;0;-3;0;0;0;0;67;0;8;1;0;0;0;0;0;720;477;3;0;0
1442;2024;6;9999;5;4;3;10;-8;1;0;0;0;43;0;4;0;0;10;0;1;10;6205;191;170;0;0
1443;2024;50;1;1;0;1;0;-1;0;0;0;0;59;0;3;0;0;0;0;0;1;1104;0;181;0;0
1445;2024;55;1;1;0;0;2;-1;0;0;0;0;61;0;1;1;1;3;1;0;0;945;44;0;0;0
1447;2024;35;1;1;0;0;4;0;0;0;0;0;69;0;1;7;3;4;0;0;0;860;53;44;0;0
1448;2024;31;0;6;2;0;0;-10;1;0;0;0;60;0;12;0;0;11;5;3;2;5425;190;0;0;0
1448;2024;31;9999;5;8;7;0;2;0;0;1;0;75;1;8;0;0;30;0;3;3;4535;44;149;0;0
1450;2024;43;1;1;0;0;0;-2;0;0;0;0;66;0;1;20;7;2;1;1;0;897;468;0;0;0
1452;2024;62;1;1;0;0;2;0;0;0;0;0;61;0;2;0;0;0;0;1;0;874;196;169;0;0
1453;2024;7;9999;5;7;4;17;6;0;0;0;0;31;0;7;0;0;7;0;1;3;4595;8;123;1;0
1453;2024;7;0;7;0;0;2;1;0;0;0;0;63;0;12;0;0;4;1;5;6;6731;26;298;0;0
1454;2024;36;1;1;0;0;0;-1;0;0;0;0;61;0;1;12;7;0;0;1;0;885;0;22;0;0
1455;2024;4;9999;5;6;10;4;-2;1;3;0;0;88;2;7;6;1;21;0;4;5;5119;620;0;0;0
1455;2024;4;0;7;2;2;2;1;0;0;0;0;69;0;14;0;0;15;4;3;4;5681;893;0;0;0
1457;2024;18;0;2;0;1;0;-1;0;0;0;0;63;0;3;0;0;2;1;3;2;1710;17;116;0;0
1457;2024;18;9999;5;9;5;0;-3;1;0;0;0;39;1;9;0;0;10;0;0;3;5300;452;126;0;0
1458;2024;20;9999;5;4;6;2;-16;1;1;0;0;67;0;4;54;24;12;0;7;4;4517;953;71;0;0
1460;2024;15;9999;5;5;6;6;2;0;0;0;3;23;0;6;0;0;12;0;1;9;6206;43;506;0;0
1460;2024;15;0;4;1;0;0;2;0;0;0;0;62;0;10;0;0;6;2;2;6;3757;0;67;0;0
1463;2024;11;9999;5;3;7;4;-4;0;2;0;0;39;1;5;0;0;8;0;0;4;5791;447;313;0;0
1465;2024;62;1;1;1;0;2;1;0;0;0;0;66;0;2;12;9;3;2;0;2;762;168;19;0;0
1468;2024;19;9999;5;3;9;2;4;0;1;0;1;50;0;5;3;1;13;1;2;0;4578;18;549;0;0
1468;2024;19;0;4;0;0;0;-3;0;0;0;0;61;0;6;0;0;6;1;2;1;3377;27;0;0;0
1472;2024;41;1;1;1;0;0;0;1;0;0;0;73;0;3;0;0;1;0;0;1;808;269;0;0;0
1474;2024;26;9999;5;5;3;2;1;0;0;3;0;62;0;5;1;1;22;0;2;1;2343;20;309;0;0
1476;2024;31;9999;5;4;7;0;5;0;0;0;0;73;0;4;57;30;7;0;4;2;4717;30;0;0;0
1476;2024;31;0;6;0;3;4;-1;0;0;0;0;60;0;5;23;13;6;4;4;0;4238;497;0;0;0
1477;2024;16;9999;5;7;4;2;-9;3;4;0;0;71;0;7;0;0;8;0;3;3;4423;1037;163;0;0
1480;2024;8;9999;5;1;3;0;-2;0;0;0;0;53;0;1;0;0;13;0;5;8;5091;95;263;0;0
1481;2024;47;1;1;2;0;0;1;0;0;0;0;87;0;3;10;7;4;0;1;0;1085;0;68;0;0
1482;2024;7;0;5;1;3;0;3;0;0;0;0;60;1;13;1;1;9;2;0;0;3484;60;136;0;0
1482;2024;7;9999;5;6;8;4;1;0;0;0;0;68;0;6;0;0;26;0;3;1;4151;18;124;0;0
1484;2024;61;1;1;0;1;0;-1;0;0;0;0;58;0;0;12;6;0;0;1;0;380;0;0;0;0
1485;2024;42;1;1;1;0;0;1;0;0;0;0;72;0;5;1;1;5;2;0;0;780;75;0;0;0
1485;2024;4;9999;5;3;6;2;3;0;0;0;2;75;0;3;5;4;13;0;2;1;3413;0;121;0;0
1491;2024;42;1;1;0;2;0;0;0;0;0;0;57;0;3;0;0;2;1;0;1;848;0;0;0;0
1491;2024;4;9999;5;3;13;2;5;0;1;1;1;65;0;3;3;0;16;4;3;3;3940;141;190;0;0
1492;2024;50;1;1;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;3;844;0;9;0;0
1497;2024;17;9999;5;1;6;0;4;0;0;0;0;62;0;1;31;14;5;0;7;1;3147;123;94;0;0
1497;2024;17;0;5;0;0;2;-3;0;0;0;0;52;0;5;17;11;2;2;2;0;2477;24;140;0;0
1498;2024;0;9999;5;4;8;0;5;1;2;0;0;62;0;4;0;0;16;0;3;9;6477;386;124;0;0
1498;2024;0;0;6;0;1;2;0;0;0;0;0;58;0;9;0;0;3;1;6;1;6525;183;372;0;0
1499;2024;41;1;1;0;1;0;2;0;1;0;0;76;0;2;0;0;3;0;1;1;1076;280;20;0;0
1501;2024;54;1;1;0;0;0;0;0;0;0;0;63;0;2;0;0;0;0;0;0;776;0;0;0;0
1502;2024;39;1;1;0;2;0;2;0;0;0;0;90;0;3;0;0;4;0;0;0;1001;22;0;0;0
1503;2024;11;0;3;0;1;0;0;0;0;0;0;56;0;6;8;4;4;3;0;0;1778;0;84;0;0
1503;2024;11;9999;5;0;10;4;0;0;1;0;1;70;0;1;2;1;21;1;2;2;3791;134;33;0;0
1504;2024;21;0;6;1;0;2;0;0;0;0;0;53;0;8;11;6;4;1;0;1;3640;0;353;0;0
1504;2024;21;9999;5;4;5;2;2;0;1;0;0;56;1;4;6;3;12;0;1;0;2724;20;154;0;0
1509;2024;38;1;1;0;0;2;1;0;0;0;0;61;0;2;0;0;1;0;0;0;922;213;175;0;0
1510;2024;6;9999;5;3;5;0;-4;0;0;0;0;75;1;4;0;0;20;0;5;4;3728;0;51;0;0
1510;2024;6;0;5;1;0;0;-1;0;0;0;0;56;0;4;0;0;4;2;1;0;2285;0;0;0;0
1511;2024;42;1;1;1;1;0;1;0;0;0;0;69;0;5;0;0;2;2;2;0;942;11;0;0;0
1511;2024;4;9999;5;2;11;6;3;0;1;0;0;78;0;2;1;0;12;0;2;2;4526;26;51;0;0
1512;2024;10;0;5;0;2;6;-2;0;0;0;0;62;0;11;0;0;8;0;4;4;5189;7;34;0;0
1512;2024;10;9999;5;5;3;4;-14;0;0;0;0;21;0;6;0;0;6;1;0;8;5020;0;125;0;0
1513;2024;15;0;7;1;4;4;-1;0;3;0;0;60;0;11;1;0;4;4;0;1;4507;538;0;0;0
1513;2024;15;9999;5;7;9;0;-10;2;0;1;0;78;0;7;5;1;18;1;3;1;5205;481;75;0;0
1514;2024;11;9999;5;6;9;0;8;0;0;0;2;46;1;6;0;0;15;0;4;2;5244;11;380;0;0
1514;2024;11;0;4;1;1;4;0;0;0;0;0;59;0;17;0;0;4;0;1;6;4473;0;118;0;0
1520;2024;62;1;1;0;0;0;0;0;0;0;0;74;0;6;2;2;3;0;1;0;897;19;225;0;0
1537;2024;35;1;1;0;0;0;0;0;0;0;0;66;0;2;0;0;1;0;1;0;1185;0;46;0;0
1538;2024;45;1;1;0;1;0;-1;0;0;0;0;62;0;2;0;0;1;0;0;5;1008;0;95;0;0
1542;2024;53;1;1;0;1;0;0;0;0;0;0;58;0;2;0;0;2;3;0;0;1000;120;47;0;0
1542;2024;8;9999;5;7;7;0;-7;1;0;1;0;78;0;8;1;0;24;0;3;3;4889;242;74;0;0
1543;2024;4;9999;5;6;7;0;7;0;0;0;0;78;0;6;2;0;12;0;3;2;4417;50;341;0;0
1547;2024;62;1;1;0;0;0;0;0;0;0;0;75;0;1;0;0;3;0;1;3;1205;55;167;0;0
1548;2024;63;1;1;0;0;2;-1;0;0;0;0;60;0;1;7;3;0;0;0;1;718;184;0;0;0
1550;2024;50;1;1;0;0;0;0;0;0;0;0;75;0;4;2;2;3;0;2;1;927;225;54;0;0
1550;2024;25;9999;5;5;9;2;-9;0;2;1;0;82;0;5;3;1;23;0;4;2;4845;482;74;0;0
1551;2024;58;1;1;0;0;0;0;0;0;0;0;76;0;2;0;0;4;2;0;0;751;279;0;0;0
1553;2024;48;1;1;0;0;2;0;0;0;0;0;65;0;3;0;0;0;0;1;0;1172;153;0;0;0
1557;2024;35;1;1;0;0;4;0;0;0;0;0;64;0;1;0;0;2;0;1;1;1294;0;43;0;0
1560;2024;51;1;1;1;1;0;2;0;0;0;0;75;0;3;0;0;2;0;1;2;1168;175;115;0;0
1560;2024;15;9999;5;6;10;4;-1;3;1;1;2;57;0;6;0;0;13;1;2;3;4767;417;343;0;0
1562;2024;9;9999;5;2;13;2;15;0;0;0;1;44;0;3;0;0;14;0;4;4;6200;0;508;0;0
1562;2024;9;0;7;1;2;2;2;0;0;0;0;64;0;17;0;0;8;3;2;19;8554;0;344;0;0
1563;2024;18;0;2;0;1;4;0;0;0;0;0;57;0;3;0;0;7;1;1;1;1835;11;281;0;0
1563;2024;18;9999;5;3;9;2;-3;0;2;0;0;30;0;3;0;0;6;0;3;2;5419;230;288;0;0
1566;2024;3;0;7;3;1;4;2;1;0;0;0;61;0;12;6;2;11;6;4;1;5559;96;434;0;0
1566;2024;3;9999;5;6;9;12;-2;0;1;0;0;70;0;6;1;1;24;1;2;5;4691;51;33;1;0
1568;2024;8;0;6;1;3;0;0;0;0;0;0;57;0;9;4;0;8;6;1;3;4869;68;164;0;0
1568;2024;8;9999;5;11;17;0;16;0;1;0;0;89;0;13;15;9;21;0;1;4;5803;241;0;0;0
1570;2024;52;1;1;0;1;0;-2;0;0;0;0;67;0;1;0;0;0;0;0;4;808;359;107;0;0
1577;2024;7;0;7;0;1;2;5;0;0;0;0;63;0;13;0;0;3;3;9;2;7130;25;886;0;0
1577;2024;7;9999;5;8;4;0;7;0;0;0;0;35;2;8;0;0;14;0;0;3;5687;7;90;0;0
1579;2024;55;1;1;0;1;0;1;0;0;0;0;67;0;2;13;7;0;1;2;0;626;0;404;0;0
1581;2024;63;1;1;0;1;0;0;0;0;0;0;73;0;2;1;1;3;0;0;0;816;115;0;0;0
1583;2024;16;0;6;0;3;4;0;0;2;0;0;60;0;5;51;21;5;7;9;2;5138;568;19;0;0
1583;2024;16;9999;5;6;13;0;-9;0;6;2;0;61;1;7;79;44;14;1;5;2;5292;707;318;0;0
1584;2024;12;9999;5;9;7;4;-10;6;1;1;1;59;0;9;0;0;10;0;2;7;5243;572;361;0;0
1584;2024;12;0;4;0;1;2;-1;0;1;0;0;65;0;14;0;0;5;0;3;2;4138;744;134;0;0
1586;2024;18;0;1;1;0;0;2;0;0;0;0;78;0;1;9;6;2;0;0;1;789;0;107;0;0
1587;2024;26;9999;5;11;11;2;9;0;2;2;1;66;0;12;44;25;13;0;6;4;5564;583;438;0;0
1587;2024;26;0;7;0;4;0;-5;0;1;0;0;63;0;13;10;8;11;5;3;3;5695;844;46;0;0
1588;2024;15;0;7;0;1;2;2;0;0;0;0;53;0;8;50;25;2;3;4;4;5509;142;431;0;0
1588;2024;15;9999;5;7;9;9;0;0;0;2;1;46;0;8;78;47;5;0;1;2;4683;35;276;1;0
1590;2024;45;1;1;0;0;0;1;0;0;0;0;71;0;2;0;0;5;0;2;1;1021;21;80;0;0
1591;2024;39;1;1;0;0;0;0;0;0;0;0;61;0;0;2;0;2;0;0;1;618;0;0;0;0
1592;2024;52;1;1;1;0;0;0;0;0;0;0;60;0;1;14;7;1;1;1;0;774;0;0;0;0
1594;2024;22;9999;5;9;3;5;10;0;1;0;0;41;1;9;0;0;9;0;1;4;5135;187;363;1;0
1595;2024;15;9999;5;3;13;2;-21;1;5;0;0;86;0;3;2;1;28;1;6;2;4767;630;0;0;0
1597;2024;47;1;1;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;1;582;0;0;0;0
1598;2024;10;9999;5;1;7;2;-12;1;0;0;1;26;0;2;0;0;12;0;2;5;5019;10;176;0;0
1598;2024;10;0;3;0;0;7;3;0;0;0;0;69;0;4;0;0;5;0;4;0;2785;0;15;1;0
1600;2024;17;9999;5;9;2;2;-17;5;0;0;1;61;0;9;0;0;12;0;1;3;4645;493;110;0;0
1602;2024;9;9999;5;7;3;0;1;0;0;0;0;71;0;7;37;24;4;0;3;0;2586;155;0;0;0
1603;2024;61;1;1;0;1;0;1;0;0;0;0;66;0;0;0;0;0;1;0;0;900;155;0;0;0
