Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
2631;2;706;3477;;;86;ES;1
2632;1;518;3101;2994;3466;103;ES;4
2632;1;720;3441;3114;3009;96;ES;2
2632;1;1179;3056;3466;3384;103;ES;1
2632;2;195;3170;3464;2994;103;ES;2
2632;2;990;3170;3402;3464;103;ES;1
2632;3;487;3047;3114;3343;96;ES;2
2633;1;403;3196;3055;3268;100;ES;4
2633;1;462;3393;5266;3247;98;ES;2
2633;2;1095;3473;3495;3305;100;ES;1
2633;3;1007;2982;3132;3268;100;PP;1
2633;3;1177;3132;3124;3062;100;ES, ENG;2
2634;1;1033;3005;3179;3437;104;PP;1
2634;2;194;3404;3371;5359;104;ES;1
2634;2;287;3238;3235;3510;104;ES;1
2634;2;571;3437;3053;3189;104;ES;3
2634;2;613;3118;3039;3005;104;ES;1
2634;3;1130;3353;3510;3261;104;ES;1
2635;1;48;3315;3284;3050;105;ES;3
2635;1;621;3183;3122;3036;102;PP;2
2635;1;705;3224;3168;2989;102;ES;2
2635;1;743;3175;3089;3048;105;SH;4
2635;1;793;3168;3125;2989;102;PP;2
2635;1;901;3169;3481;3089;105;ES;3
2635;2;159;3102;3183;;102;ES;1
2635;3;46;3326;3224;;102;ES;3
2635;3;190;2989;3122;3125;102;ES;2
2635;3;351;3168;2989;3326;102;PP;1
2635;3;804;3168;3036;3125;102;PP;1
2636;1;211;3408;3096;3411;93;ES;4
2636;1;524;3107;3106;;86;ES;1
2636;1;1031;2995;3074;3411;93;ES;3
2636;2;1050;3096;3153;3408;93;ES;4
2636;2;1113;3146;3153;;93;PP;1
2636;3;1114;3218;3295;3244;93;ES;3
2636;3;1145;3155;3488;;93;ES;1
2637;1;837;3467;3416;3333;99;ES;1
2637;1;886;3480;3277;3416;99;ES;3
2637;2;342;3095;3291;3327;97;ES;4
2637;2;377;3341;3049;3311;99;ES;3
2637;2;410;3041;3116;;99;ES;3
2637;2;660;3333;3311;3269;99;PP;3
2637;2;725;3311;3116;3426;99;ES;2
2637;2;767;3399;3335;3280;97;ES;2
2637;3;193;3103;3375;3044;97;PP;3
2637;3;992;3044;3167;;97;ES;4
2637;3;1140;3433;3333;3311;99;PP;1
2638;1;734;3325;3293;3149;88;ES;3
2638;2;558;3293;3493;3149;88;ES;4
2638;3;1136;3181;3086;3178;98;ES;4
2639;1;45;3279;3112;3400;101;PP;1
2639;1;102;3308;3446;3122;102;ES;4
2639;1;626;3304;3296;3279;101;ES;3
2639;2;269;3406;3457;;101;ES;2
2639;2;590;2984;2989;;102;PP;3
2639;2;947;2989;3125;2984;102;PP;3
2639;3;431;3279;3112;3400;101;PP;2
2639;3;472;3033;3344;3487;101;ES;4
2639;3;799;3102;3125;3036;102;PP;3
2639;3;887;3100;3447;;101;SH;3
2640;1;374;3268;2982;3364;100;PP;3
2640;1;1004;3124;3132;2982;100;ES;3
2640;2;17;3166;3154;3035;95;PP;2
2640;3;187;3317;3388;3124;100;ES;4
2640;3;784;3317;3305;;100;ES;4
2640;3;912;3132;3305;3124;100;ES;2
2640;3;1106;3317;3124;3305;100;SH;2
2641;1;492;3282;3054;3262;105;ES;3
2641;2;832;3468;3169;3315;105;ES;3
2641;3;501;3354;3066;3042;90;ES;2
2641;3;1116;3284;3262;3282;105;ES;4
2642;1;678;3368;3031;3001;86;ES;3
2642;2;308;3240;3346;3442;86;ES;4
2642;2;708;3213;3008;;91;ES;2
2642;2;1034;3340;3093;3180;91;ES;2
2642;2;1041;3442;2986;3337;86;ES;4
2642;3;6;3395;3025;3442;86;ES;3
2642;3;350;3067;3275;;91;ES;4
2642;3;503;3195;3340;3038;91;ES;4
2643;1;170;3404;3437;3260;104;PP;1
2643;1;957;3047;3009;;96;ES;1
2643;1;978;3237;3257;3189;104;ES;3
2643;2;466;3005;3053;3353;104;ES;3
2643;2;1035;3009;3343;3142;96;ES;2
2643;2;1135;3235;3179;3005;104;PP;1
2644;1;53;3162;3168;3183;102;ES;3
2644;1;78;3168;2989;3326;102;PP;1
2644;1;152;3326;3122;2984;102;ES;3
2644;1;395;3168;3162;3151;102;ES;3
2644;1;574;3344;3259;3279;101;ES;4
2644;1;879;3094;3102;3125;102;ES;2
2644;2;106;3296;3112;3400;101;ES;3
2644;2;1135;3125;3151;3102;102;ES;4
2644;3;114;3112;3033;;101;ES;3
2644;3;194;3326;3125;;102;PP;3
2644;3;217;3162;2984;3504;102;ES;3
2644;3;266;2992;3296;3306;101;ES;3
2644;3;289;3279;2992;3306;101;ES;2
2644;3;936;3102;3168;2989;102;ES;2
2644;3;1156;3400;3112;;101;PP;1
2645;1;213;3403;3129;3040;89;ES;2
2645;1;828;3143;3021;3310;87;ES;2
2645;1;994;3403;3052;3309;89;ES;4
2645;2;29;3239;3110;3129;89;ES;3
2645;2;231;3129;3192;3403;89;PP;1
2645;2;929;3021;3087;;87;ES;2
2645;3;10;3127;3192;3391;89;ES;3
2645;3;153;2997;5277;3052;89;ES;3
2645;3;252;3040;3403;3309;89;ES;3
2646;1;271;3258;3345;3425;92;ES;4
2646;1;1051;3258;3145;;92;SH;4
2646;1;1126;3315;3262;;105;PP;1
2646;2;229;3425;3324;3334;92;ES;1
2646;3;57;3018;3144;;92;ES;2
2646;3;805;3046;3345;;92;SH;1
2646;3;1149;3018;3058;2980;92;ES;1
2647;1;231;3042;3092;3465;90;ES;3
2647;1;672;3398;3354;3230;90;ES;3
2647;1;962;3364;3220;3473;100;PP;2
2647;2;364;3354;3358;3396;90;ES;1
2648;1;364;3276;2995;;93;ES;4
2648;1;567;3408;3276;3096;93;ES;1
2648;1;936;3146;3171;3096;93;PP;4
2648;1;986;2981;3093;3248;91;SH;3
2648;2;45;3411;3074;3153;93;ES;3
2648;2;91;3180;3093;3340;91;ES;3
2648;2;121;3244;3276;2995;93;ES;3
2648;2;653;3455;3067;3008;91;PP;3
2648;2;731;3130;3322;3455;91;ES;2
2649;1;800;3168;3162;3125;102;ES;2
2649;2;702;3119;3028;3047;96;PP;1
2649;3;10;3125;3102;3036;102;ES;2
2650;1;341;3280;3291;3335;97;PP;4
2650;1;907;3274;3090;3002;94;ES;2
2650;2;154;3231;3007;3163;94;ES;2
2650;2;459;3234;3355;3103;97;PP;3
2650;2;645;3335;3044;3399;97;ES;3
2650;3;709;3103;3335;3399;97;SH;4
2651;1;813;3066;3042;3184;90;PP;3
2651;2;712;3068;3397;3219;98;PP;1
2651;2;916;3278;3397;;98;ES;4
2651;3;463;3485;3421;;98;ES;2
2651;3;615;3372;3393;;98;ES;3
2652;1;799;5359;3197;3261;104;ES;4
2652;1;1114;3404;3039;;104;ES;3
2652;2;106;3261;3189;3257;104;ES;3
2652;2;624;3053;3257;3005;104;ES;3
2652;2;807;3259;3033;3502;101;ES;1
2652;2;1156;3100;3065;3267;101;ES;3
2652;3;46;3071;3406;;101;ES;1
2652;3;211;3005;3179;;104;PP;1
2652;3;936;3261;3260;3118;104;ES;2
2652;3;1113;3033;3259;3491;101;ES;4
2652;3;1183;3039;3353;3235;104;ES, ENG;1
2653;1;496;3341;3333;3041;99;PP;3
2653;1;844;3402;3298;3170;103;ES;3
2653;2;223;3113;3298;3384;103;PP;2
2653;2;1174;3341;3041;;99;PP;3
2653;3;132;3311;3269;3433;99;ES;3
2653;3;185;3416;3177;3041;99;ES;3
2653;3;1113;3466;3298;3390;103;ES;4
2654;1;538;3132;2982;;100;ES;1
2654;1;760;3021;3087;;87;ES;4
2654;2;35;3132;3124;;100;ES;4
2654;2;75;2985;3075;3370;87;ES;1
2654;2;167;3438;3310;3016;87;ES;4
2654;2;412;3075;3412;3370;87;ES;2
2654;2;718;3350;3264;3412;87;ES;3
2654;2;852;3132;3268;2982;100;PP;3
2654;2;979;3021;3087;;87;ES;4
2654;3;904;3364;3473;3377;100;PP;3
2654;3;1096;2990;3021;3482;87;PP;3
2655;1;20;3249;3161;;88;ES;4
2655;1;924;3271;3403;3040;89;ES;3
2655;2;46;3110;3165;2997;89;ES;1
2655;2;558;3052;3127;3460;89;ES;3
2655;2;613;3293;3149;3210;88;ES;3
2655;2;629;3127;3192;3391;89;ES;1
2655;3;284;3076;3332;3301;88;ES;3
2655;3;1128;3403;3271;;89;PP;1
2656;1;52;3468;3050;;105;ES;4
2656;1;368;3097;3381;3387;95;ES;2
2656;1;394;3468;3054;3169;105;ES;1
2656;1;701;3131;3085;3357;95;ES;3
2656;2;98;3131;3017;;95;ES;2
2656;2;367;3089;3481;3282;105;ES;1
2656;2;1082;3356;3262;;105;ES;4
2656;3;503;3123;3265;3017;95;ES;3
2656;3;520;2999;3048;3175;105;ES;4
2656;3;1058;3169;3054;3262;105;ES;4
2657;1;126;3325;3073;3249;88;PP;3
2657;1;256;3249;3339;3070;88;PP;1
2657;1;810;3149;3428;3493;88;ES;3
2657;2;1091;3008;3067;;91;ES;3
2657;3;297;3479;3210;3161;88;ES;3
2658;1;160;3442;3346;3137;86;ES;2
2658;2;450;3001;3107;;86;ES;4
2658;2;916;3346;3240;3133;86;ES;4
2658;2;1102;2995;3158;;93;ES;4
2658;3;287;3488;3295;;93;ES;2
2658;3;1158;3083;3346;3395;86;PP;3
2659;1;194;3296;3306;3267;101;ES;4
2659;1;816;3108;3009;;96;ES;3
2659;1;1155;2992;3033;3259;101;PP;2
2659;3;202;3470;3028;3047;96;ES;3
2659;3;734;3400;3100;;101;ES;4
2659;3;1083;3491;3065;;101;SH;4
2660;1;92;3095;3291;3335;97;ES;1
2660;1;192;3433;3359;3311;99;ES;4
2660;1;583;3505;3044;3063;97;ES;4
2660;2;1021;3359;3333;3269;99;PP;1
2660;2;1029;3095;3335;3291;97;ES;1
2660;3;109;3426;3116;;99;ES;4
2660;3;241;3167;3375;3291;97;ES;4
2660;3;501;3041;3177;;99;ES;3
2660;3;1088;3103;3291;3335;97;ES;4
2660;3;1179;3234;3355;3327;97;ES;1
2661;1;49;3326;3168;3409;102;ES;1
2661;1;319;3168;3150;3122;102;ES;1
2661;2;243;3326;3168;3432;102;ES;1
2661;2;523;2989;3036;3504;102;ES;3
2661;2;542;3168;3125;3122;102;PP;3
2661;2;834;3036;3125;3150;102;ES;2
2661;3;27;3113;3170;3402;103;ES;3
2661;3;174;3183;3151;;102;SH;2
2661;3;319;3342;3113;3384;103;ES;3
2661;3;440;3419;3466;;103;ES;1
2662;1;430;3002;3418;;94;PP;3
2662;1;1019;3292;3002;;94;PP;1
2662;2;563;3007;3002;2983;94;ES;4
2662;2;843;3025;3001;3395;86;PP;4
2662;3;128;3292;2983;;94;PP;3
2662;3;186;3386;;;94;PP;3
2662;3;478;3019;2983;;94;ES;4
2662;3;663;3407;3001;3031;86;ES;3
2662;3;980;3090;3002;3019;94;ES;4
2663;1;392;3170;3113;3369;103;ES;4
2663;1;896;3393;3247;;98;ES;1
2663;1;970;2998;3216;3420;98;ES;3
2663;1;1092;3113;3170;;103;ES;1
2663;2;104;3170;3135;;103;ES;2
2663;2;208;3109;3369;;103;PP;2
2663;2;1025;3219;3397;;98;PP;2
2663;3;166;3485;3286;3278;98;ES;1
2663;3;273;3216;3372;3393;98;ES;4
2663;3;889;3219;3278;;98;ES;2
2664;1;245;3144;3483;2980;92;ES;4
2664;1;431;3387;3123;3035;95;ES;2
2664;1;966;3085;3131;3027;95;ES;1
2664;2;213;3144;2980;3302;92;PP;4
2664;2;637;3144;3018;;92;ES;2
2664;3;1131;2980;3226;3250;92;ES;2
2665;1;1142;3339;3214;3076;88;ES;1
2665;2;398;3016;3264;3350;87;ES;1
2665;2;969;3227;3325;3293;88;PP;3
2665;3;94;3293;3073;3227;88;PP;3
2665;3;112;3249;3423;3301;88;ES;2
2665;3;367;3293;3227;;88;PP;2
2665;3;656;3073;3339;3325;88;PP;4
2665;3;917;3143;3370;;87;ES;3
2666;1;395;3317;3364;;100;PP;1
2666;1;555;3403;3032;3040;89;ES;3
2666;1;1027;3364;3062;3377;100;ES;3
2666;2;919;3317;3364;;100;PP;1
2666;2;1107;3129;3032;3403;89;PP;3
2667;1;122;3262;3282;;105;PP;1
2667;1;710;3404;3237;3257;104;ES;3
2667;1;861;3237;3039;;104;ES;4
2667;1;1160;3054;3282;3262;105;ES;3
2667;2;83;3468;3050;3054;105;ES;3
2667;2;649;3238;3118;3261;104;ES;3
2667;2;775;3054;3282;;105;ES;3
2667;3;35;3404;3053;3257;104;PP;3
2667;3;308;3262;3315;3468;105;PP;3
2667;3;804;3437;3053;;104;ES;3
4761;1;1095;3441;3245;3288;96;ES;3
4761;2;125;3387;;;95;ES;3
4761;2;765;3154;3381;3088;95;ES;4
4761;2;909;3085;3497;3154;95;ES;4
4761;2;997;3035;3413;3123;95;ES;3
4761;3;990;3035;3123;3387;95;PP;3
4763;1;937;3238;3353;3449;104;ES;3
4763;2;74;3371;3439;3235;104;ES;2
4763;2;230;3384;3402;3298;103;ES;3
4763;2;516;3113;2994;3170;103;ES;4
4763;2;821;3109;3369;3384;103;ES;4
4763;3;190;3039;3235;3439;104;ES;4
4763;3;856;3384;3402;3492;103;ES;3
4763;3;1196;3010;3099;3373;103;ES, ENG;1
4765;1;1148;3250;3297;3281;92;ES;2
4765;1;1178;3258;3281;3297;92;ES;3
4765;2;636;2980;3144;3281;92;ES;3
4765;2;692;3072;3087;3021;87;PP;3
4765;2;983;3345;2993;3144;92;ES;1
4765;2;1071;3145;3352;3258;92;ES;1
4765;3;583;3143;3264;3151;87;SH;3
4767;1;48;3132;3388;3268;100;PP;3
4767;2;14;3339;3479;3304;88;ES;3
4767;3;147;3214;3325;3070;88;ES;3
4767;3;743;3124;3377;3236;100;PP;3
4769;1;338;3054;3287;3262;105;PP;2
4769;1;739;3282;3079;3284;105;ES;4
4769;1;927;3287;3282;3284;105;ES;1
4769;1;1117;3327;3095;3063;97;ES;1
4769;2;61;3315;3282;3262;105;PP;2
4769;2;187;3284;3282;3175;105;ES;3
4769;2;239;3048;3148;3079;105;ES;4
4769;2;1102;3167;3023;3063;97;ES;2
4769;3;44;3355;;;97;ES;4
4769;3;775;3054;3282;3315;105;PP;2
4771;1;30;3074;3030;3153;93;ES;3
4771;1;825;3074;3158;3146;93;ES;3
4771;1;906;3336;3385;3313;90;ES;1
4771;2;733;3096;3153;3074;93;ES;3
4771;2;785;3153;3190;3218;93;ES;4
4771;3;151;3295;3243;3244;93;ES;2
4771;3;881;3153;;;93;ES;4
4773;1;536;3192;3032;3391;89;ES;1
4773;1;932;3127;2997;3443;89;ES;2
4773;2;59;3150;3125;3224;102;ES;1
4773;2;88;3162;3168;3183;102;ES;4
4773;2;179;3127;5277;3040;89;ES;3
4773;2;396;3040;3271;3032;89;ES;2
4773;2;470;3110;3271;3116;89;ES;3
4773;2;1159;3446;3162;3102;102;ES;3
4773;3;861;3192;3165;;89;ES;3
4775;1;142;3311;3333;3049;99;PP;3
4775;1;181;3041;3433;2988;99;ES;1
4775;2;1200;3041;;;99;ES;2
4775;3;299;3225;3049;3041;99;ES;4
4775;3;811;3341;3480;3221;99;ES;1
4775;3;1046;3344;;;101;PP;2
4777;1;644;3231;3437;3256;94;ES;2
4777;2;103;2998;3219;;98;ES;3
4777;2;551;3484;3292;3437;94;ES;3
4777;2;769;3274;3139;3292;94;ES;2
4777;2;800;3156;3178;3278;98;ES;2
4777;3;1098;3278;3156;3478;98;ES;3
4777;OT1;173;3231;;;94;ES;2
4779;2;76;3038;3275;3401;91;ES;4
4779;2;279;3038;3213;3401;91;ES;3
4779;2;829;3038;3401;3213;91;SH;4
4779;3;803;3025;3395;3001;86;PP;3
4779;3;992;3001;3133;3395;86;PP;3
4781;1;336;3370;3412;3087;87;PP;3
4781;1;358;2990;3210;;87;ES;3
4781;2;1049;3482;3021;3242;87;ES;1
4781;2;1144;3264;3242;3151;87;ES;4
4781;3;572;3398;3463;3313;90;ES;3
4781;3;673;2990;3075;3370;87;ES;2
4781;3;992;3396;3092;3230;90;SH;3
4781;3;1123;3242;3021;2990;87;ES;1
4783;1;425;3355;;;97;ES;4
4783;1;828;3169;;;105;ES;4
4783;1;918;3284;3282;3468;105;ES;3
4783;1;1028;3284;;;105;SH;4
4783;2;187;3284;3175;3307;105;ES;3
4783;2;210;3048;3307;3054;105;ES;3
4783;2;421;3284;3307;3468;105;ES;4
4783;2;646;3424;3148;3430;105;ES;3
4783;2;1002;3327;3063;3103;97;ES;4
4783;3;97;3098;3095;3063;97;ES;1
4783;3;572;3468;3284;3282;105;ES;2
4783;3;912;3234;3280;3327;97;PP;3
4783;3;934;3023;3291;3355;97;PP;3
4785;1;198;3109;3113;3390;103;ES;3
4785;1;924;3195;3383;3213;91;ES;3
4785;1;986;3008;3263;3455;91;PP;3
4785;2;185;3384;3342;3170;103;ES;3
4785;2;409;2981;3383;3275;91;ES;2
4785;3;209;3248;;;91;ES;3
4785;3;531;3263;3008;3455;91;PP;1
4785;3;1145;3099;3135;3385;103;ES;3
4785;3;1196;3180;2981;3340;91;ES, ENG;2
4787;1;85;3267;;;101;ES;3
4787;1;423;3125;2989;3102;102;ES;2
4787;1;559;3033;3071;2992;101;ES;4
4787;2;413;3033;3344;3093;101;ES;3
4787;2;1197;3308;;;102;ES;4
4787;3;261;3125;3102;3504;102;ES;2
4789;2;81;3277;3311;3433;99;ES;3
4789;2;177;3237;3353;3238;104;ES;3
4789;2;325;3510;;;104;ES;3
4789;2;631;3176;3039;3404;104;ES;2
4789;2;1006;3353;;;104;ES;4
4789;2;1083;3177;;;99;ES;4
4789;3;167;3269;3333;;99;PP;1
4789;3;337;3433;3041;3458;99;ES;1
4789;3;423;3118;3189;;104;ES;2
4789;3;1151;3118;3257;3235;104;PP;4
4789;3;1171;3179;3197;3238;104;ES, ENG;2
4789;3;1185;3426;3128;3359;99;ES;2
4791;2;433;3002;2983;3283;94;ES;3
4791;2;999;3040;3391;3129;89;SH;3
4791;2;1119;3052;3271;3110;89;ES;1
4791;3;514;3292;2983;3185;94;ES;1
4791;3;1107;3283;3471;3256;94;ES;3
4791;3;1196;3386;;;94;ES, ENG;2
4793;1;454;3425;2980;3258;92;ES;3
4793;2;157;3324;3046;3081;92;SH;4
4793;2;440;3144;3145;3290;92;PP;4
4793;3;62;3227;3332;3161;88;ES;2
4793;3;165;3425;2980;2993;92;ES;3
4793;3;510;3046;3425;;92;SH;1
4793;3;678;3214;3293;3249;88;PP;2
4795;1;130;3278;2998;3397;98;ES;3
4795;1;184;3156;3397;2998;98;PP;3
4795;2;210;3216;3372;3181;98;ES;2
4795;2;610;3178;3216;3181;98;ES;1
4795;2;763;3372;3156;3181;98;ES;2
4795;2;1046;3494;3178;3205;98;ES;4
4795;2;1196;2998;3448;3045;98;ES;2
4795;3;134;3219;3393;2998;98;PP;2
4795;3;425;3473;3317;3124;100;ES;3
4795;3;1013;3364;3132;3305;100;PP;3
4797;1;649;3488;;;93;ES;4
4797;2;241;3142;3009;;96;ES;2
4797;2;330;3245;3469;3015;96;ES;2
4797;2;691;3015;3011;3469;96;ES;2
4797;2;1053;3411;3190;3243;93;SH;2
4797;3;537;3047;3142;3009;96;ES;1
4797;3;1025;3244;3171;3243;93;PP;2
4799;1;116;3001;3346;3442;86;ES;4
4799;1;527;3107;3346;3395;86;ES;3
4799;1;657;3035;3123;3166;95;PP;3
4799;1;1062;3395;3001;3365;86;SH;3
4799;2;111;3001;3240;3442;86;ES;3
4799;2;769;3085;3265;3413;95;ES;2
4799;2;1098;3123;3017;3027;95;PP;2
4799;3;675;3085;;;95;ES;3
4799;3;878;3085;;;95;ES;3
4799;3;1158;3436;3337;3025;86;ES;3
4799;OT1;11;3123;3035;3027;95;ES;3
4801;1;71;3268;2982;3196;100;ES;2
4801;1;580;3124;2982;3268;100;ES;1
4801;2;97;3196;;;100;ES;2
4801;3;340;3167;3063;3505;97;ES;4
4801;3;483;3268;3388;;100;PP;2
4801;3;928;3473;3152;3317;100;ES;2
4801;3;1043;3377;3268;;100;ES;3
4803;1;284;3001;;;86;ES;1
4803;1;866;3133;3240;3001;86;ES;1
4803;2;136;3001;3107;3368;86;ES;3
4803;2;474;3180;3275;3455;91;ES;4
4803;2;661;3263;3401;3213;91;ES;3
4803;2;1135;3240;;;86;ES;4
4805;1;430;3148;3315;3048;105;PP;1
4805;2;172;3168;3183;3036;102;PP;4
4805;2;674;3446;3308;3168;102;ES;3
4805;2;749;3308;2989;2984;102;ES;3
4805;3;620;3356;;;105;SH;3
4807;1;171;3144;3058;3226;92;ES;3
4807;1;258;3250;3345;3324;92;ES;2
4807;1;313;3258;3352;3226;92;ES;3
4807;1;610;3258;3281;3297;92;ES;2
4807;1;1197;3470;3011;3114;96;ES;4
4807;2;421;3046;3018;3226;92;ES;4
4807;2;485;3144;2980;3297;92;ES;2
4807;2;742;3018;2993;3046;92;ES;4
4807;2;905;3352;2993;3345;92;ES;2
4807;2;1142;3281;3226;3058;92;PP;2
4809;1;382;3223;;;99;ES;4
4809;2;344;2983;3274;;94;ES;3
4809;2;789;3366;3277;3458;99;ES;3
4809;3;656;3019;3484;3090;94;ES;2
4809;3;985;3331;3366;3333;99;ES;1
4809;3;1093;3333;3269;3341;99;PP;3
4809;3;1133;3283;3115;3274;94;ES;1
4809;3;1197;3311;;;99;ES, ENG;4
4811;1;109;3244;3096;3171;93;ES;2
4811;1;258;3350;3210;3264;87;ES;3
4811;1;438;3153;3408;3030;93;ES;4
4811;1;660;3243;3155;3295;93;ES;2
4811;1;827;3096;3158;;93;ES;2
4811;2;254;3243;3096;3218;93;ES;2
4811;2;841;3074;3488;3171;93;ES;4
4811;3;197;3243;3155;3030;93;ES;2
4811;3;679;3021;3210;3242;87;ES;4
4811;3;877;3016;3143;3087;87;ES;2
4811;3;980;3243;3155;;93;ES;3
4813;2;28;3293;3301;3161;88;ES;4
4813;2;58;3227;3301;3293;88;ES;4
4813;2;715;3042;3086;3172;90;ES;4
4813;2;849;3313;3066;3078;90;ES;2
4813;2;994;3332;3161;3076;88;ES;4
4813;3;907;3396;3285;3503;90;ES;2
4813;3;1092;3066;3503;3313;90;ES;1
4813;3;1194;3479;3339;3174;88;ES;4
4813;OT1;170;3313;3042;3486;90;ES;2
4815;1;572;3372;3278;3247;98;PP;3
4815;1;914;3179;3237;3439;104;PP;2
4815;2;319;3278;3205;3068;98;ES;3
4815;2;374;3257;3261;3353;104;ES;1
4815;2;1019;3261;3235;3053;104;ES;3
4815;3;289;3176;3371;3189;104;ES;3
4815;3;785;3397;3156;3286;98;ES;3
4817;1;785;3027;3414;;95;ES;1
4817;3;129;3403;3271;2997;89;ES;3
4819;1;517;3419;3113;3369;103;ES;4
4819;1;875;3338;3113;3373;103;ES;3
4819;2;828;3113;3298;;103;ES;4
4819;3;40;2992;3405;3065;101;ES;2
4819;3;636;3406;3502;3344;101;ES;3
4819;3;994;3100;3071;3344;101;ES;4
4819;OT1;281;3112;3491;;101;ES;2
4821;1;446;3047;3470;3441;96;ES;4
4821;1;559;3130;3415;3038;91;ES;3
4821;1;1006;3008;3248;3180;91;PP;2
4821;2;780;3038;3195;3130;91;ES;1
4821;2;1154;3469;3011;3470;96;ES;1
4821;3;1198;3130;3038;3455;91;ES;3
4823;1;147;3309;3391;3192;89;SH;3
4823;2;169;3271;3192;3374;89;ES;3
4823;2;1005;3179;3189;3235;104;ES;4
4823;3;367;3040;3309;;89;ES;4
4823;3;541;3257;3179;;104;ES;4
4825;1;1102;3418;3139;3283;94;ES;4
4825;2;306;2983;;;94;ES;2
4825;2;1018;3437;3292;3002;94;ES;4
4825;2;1070;3185;3163;3471;94;ES;1
4825;3;49;3471;;;94;ES;3
4825;3;889;3139;3437;3163;94;PP;2
4825;3;1099;3078;3398;3042;90;ES;2
4827;1;177;3287;3048;3424;105;SH;3
4827;1;1085;3315;3048;3424;105;ES;1
4827;2;643;3025;3031;;86;ES;2
4827;2;1067;3031;3407;3368;86;ES;2
4827;3;92;3337;3025;3442;86;ES;2
4827;3;895;3106;3133;3240;86;ES;1
4829;1;50;3305;3388;3220;100;ES;2
4829;1;664;3293;3479;3490;88;ES;4
4829;1;981;3495;3473;3305;100;ES;3
4829;1;1121;3339;3214;3161;88;ES;3
4829;2;884;3236;3268;3062;100;ES;1
4829;3;548;2982;3495;3268;100;ES;3
4829;3;565;3339;3214;3310;88;ES;2
4831;1;360;3335;3167;3291;97;ES;3
4831;1;458;3135;3101;3492;103;ES;4
4831;2;181;3044;3375;3489;97;PP;1
4831;2;301;3298;3342;3466;103;ES;1
4831;2;547;3492;3384;3099;103;ES;3
4831;2;730;3113;3010;3191;103;ES;3
4831;2;1077;3095;3044;3063;97;ES;2
4831;3;1069;3342;3419;3466;103;ES;3
4831;3;1199;3113;3466;3191;103;ES;3
4833;2;941;3412;3370;3075;87;ES;1
4833;3;394;3016;3075;3072;87;ES;2
4833;3;803;3072;3350;3087;87;ES;3
4835;1;43;3125;3102;;102;ES;2
4835;1;135;2984;3409;3224;102;ES;1
4835;1;479;2984;3326;3409;102;ES;1
4835;2;367;3162;3454;3094;102;ES;2
4835;3;113;3122;3036;3162;102;ES;3
4835;3;372;3506;3326;2984;102;ES;2
4835;3;409;3500;3096;3074;93;ES;1
4837;1;1173;3247;3397;;98;PP;2
4837;2;546;3352;2993;3117;92;ES;3
4837;2;915;3258;3297;3324;92;ES;4
4837;2;946;3297;3352;3302;92;ES;4
4837;2;967;3372;3045;3421;98;ES;1
4837;3;1005;3478;3247;3397;98;PP;3
4839;1;126;3333;3223;;99;ES;3
4839;1;160;3502;2992;3259;101;ES;1
4839;1;328;3269;3177;;99;ES;2
4839;2;222;3100;3502;3267;101;ES;4
4839;2;399;3279;3457;3428;101;ES;3
4839;2;516;3341;2988;3311;99;PP;2
4839;2;621;3331;3041;2988;99;ES;1
4839;2;656;3177;3331;3041;99;ES;2
4839;2;1137;3225;3333;3116;99;ES;1
4839;3;145;3457;3267;3071;101;ES;2
4839;3;782;3041;3225;3177;99;ES;3
4841;1;285;3238;3449;3197;104;ES;3
4841;1;332;3039;3237;3179;104;ES;3
4841;1;797;3184;3422;3396;90;ES;1
4841;1;817;3396;3422;3336;90;ES;3
4841;2;260;3398;3230;3092;90;ES;4
4841;2;373;3465;3092;3358;90;SH;3
4841;3;154;3404;3179;3257;104;ES;2
4841;3;472;3398;3422;3020;90;ES;3
4841;3;678;3184;3422;3396;90;ES;1
4841;3;840;3285;3465;3336;90;ES;2
4843;1;381;3131;3497;3123;95;PP;2
4843;1;819;3451;3434;;95;ES;3
4843;2;747;3139;;;94;ES;4
4843;3;503;3386;;;94;ES;3
4845;1;41;3234;3291;3375;97;ES;3
4845;1;597;3183;3102;3162;102;ES;2
4845;1;1168;3234;3291;;97;ES;4
4845;2;369;3183;3432;3102;102;ES;3
4845;2;1024;3326;3446;3409;102;ES;2
4845;2;1153;3098;3399;3378;97;ES;4
4845;3;91;3023;3063;3378;97;ES;2
4845;3;259;3162;3183;3450;102;ES;1
4847;1;31;3038;3306;3130;91;ES;4
4847;1;644;3075;2990;3016;87;ES;2
4847;1;672;3130;3415;3455;91;ES;4
4847;1;1196;3180;3275;3037;91;ES;3
4847;2;37;3248;3263;3455;91;ES;3
4847;2;327;3213;3383;3275;91;ES;2
4847;2;649;3350;3412;3210;87;ES;4
4847;3;208;2990;3016;;87;ES;1
4847;3;323;3008;3455;3067;91;PP;3
4849;1;543;3374;3040;3110;89;ES;3
4849;1;809;3041;3277;3116;99;ES;4
4849;2;83;3192;2997;3052;89;ES;3
4849;2;194;3041;;;99;ES;4
4849;3;1105;5277;3391;3052;89;ES;2
4851;1;91;3402;3466;3298;103;ES;3
4851;1;138;3113;3402;3384;103;PP;2
4851;1;521;3492;3342;3369;103;ES;2
4851;2;423;3113;3170;3419;103;ES;3
4851;2;890;3402;3369;3298;103;ES;4
