PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2498;2024;70;3;7;0;1;2;-6;0;0;0;0;59;0;8;0;0;4;0;3;1;6505;134;504;0;0
2499;2024;79;3;17;8;9;6;4;5;4;1;0;71;0;39;316;175;21;7;6;7;16177;3564;1099;0;0
2500;2024;82;3;16;2;6;4;7;0;3;1;0;70;0;51;0;0;26;7;9;24;14957;4489;1679;0;0
2501;2024;66;3;15;2;7;8;-3;1;4;0;0;63;0;22;16;4;38;2;0;6;13634;2946;138;0;0
2502;2024;75;3;4;0;1;2;1;0;0;0;0;55;0;2;0;0;6;1;1;6;3382;84;360;0;0
2503;2024;81;3;12;2;1;4;1;0;0;0;0;52;1;10;5;4;6;9;0;5;7712;59;483;0;0
2504;2024;64;3;17;4;14;6;12;0;1;0;0;68;0;22;284;147;18;13;10;16;14843;122;2670;0;0
2506;2024;65;3;20;2;7;19;10;0;0;0;0;64;1;32;0;0;48;5;14;30;21220;217;3343;1;1
2507;2024;80;3;4;0;0;0;1;0;0;0;0;52;0;1;4;1;5;1;0;0;1729;0;139;0;0
2508;2024;75;3;17;0;9;4;5;0;0;0;1;64;0;22;0;0;36;0;5;37;17140;554;3406;0;0
2509;2024;73;3;8;0;0;0;-10;0;0;0;0;46;0;6;0;0;8;4;2;1;5329;45;482;0;0
2511;2024;80;3;4;0;0;0;-3;0;0;0;0;50;0;4;1;1;2;1;0;1;1680;7;0;0;0
2512;2024;67;3;13;3;2;2;-2;0;0;0;0;55;1;15;7;3;7;1;2;4;5055;183;435;0;0
2513;2024;76;3;18;3;11;4;1;1;1;0;0;62;1;28;218;116;13;3;8;7;14157;1651;245;0;0
2514;2024;82;3;7;1;0;0;-3;0;0;0;0;48;0;4;6;3;3;2;0;1;2610;0;422;0;0
2515;2024;73;3;18;2;3;8;-9;0;2;0;0;62;0;43;0;0;18;5;16;38;17978;3421;1603;0;0
2518;2024;65;3;20;7;16;10;8;1;4;0;0;70;1;66;338;171;30;15;11;11;17435;4767;530;0;0
2519;2024;82;3;17;2;3;10;-1;0;0;0;0;66;0;24;0;0;23;2;12;40;17405;387;1795;0;0
2520;2024;67;3;14;1;2;6;-3;0;0;0;0;72;0;14;0;0;21;7;10;44;13098;64;2330;0;0
2521;2024;64;3;13;1;2;2;4;0;0;0;0;52;0;14;0;0;8;4;2;9;11833;50;967;0;0
2523;2024;81;3;10;1;3;2;1;0;0;0;0;56;0;9;8;4;2;0;1;0;5720;36;634;0;0
2525;2024;70;3;18;6;16;14;10;2;4;0;0;67;1;54;20;8;22;8;4;8;16217;4071;840;0;0
2527;2024;83;3;12;1;1;18;-1;0;0;0;0;53;1;12;0;0;9;1;2;9;10871;0;881;0;0
2528;2024;75;3;18;10;8;12;3;2;0;0;0;70;1;43;47;25;41;12;6;6;15767;2915;808;0;0
2529;2024;65;3;20;2;3;28;-4;1;0;0;0;56;0;22;29;16;23;7;6;12;9350;1359;1291;0;0
2530;2024;64;3;17;3;4;8;1;0;0;0;0;64;1;28;16;6;20;16;9;10;13584;1076;116;0;0
2533;2024;64;3;16;5;5;12;-8;4;1;0;0;61;1;29;192;93;20;11;5;2;13921;2748;92;0;0
2534;2024;75;3;18;3;9;8;2;0;4;0;0;64;1;48;0;0;39;2;5;8;13315;4038;0;0;0
2535;2024;73;3;18;3;3;32;-8;0;0;0;0;63;1;28;195;106;15;6;12;14;16151;981;32;0;0
2536;2024;81;3;6;0;1;0;-1;0;0;0;0;51;0;3;3;2;0;1;0;1;2433;0;300;0;0
2537;2024;79;3;11;0;3;4;-2;0;1;0;0;68;0;33;0;0;17;2;6;5;11509;2325;916;0;0
2538;2024;81;3;14;0;2;6;-7;0;0;0;0;58;0;20;0;0;21;2;6;18;12567;347;2012;0;0
2539;2024;80;3;14;5;5;17;4;1;1;0;0;65;0;36;0;0;14;2;6;23;13946;2148;1698;1;0
2540;2024;71;3;13;5;6;13;-2;1;1;0;0;63;1;27;182;91;18;3;3;8;12061;938;386;0;0
2542;2024;76;3;14;2;4;16;-5;0;0;0;0;57;0;14;26;14;14;5;6;10;9697;173;1158;0;0
2543;2024;66;3;12;1;3;10;10;0;0;0;0;67;0;14;0;0;21;2;3;16;10893;31;1844;0;0
2544;2024;67;3;18;6;12;8;-2;3;6;0;0;68;0;53;38;19;27;14;6;20;16751;3887;178;0;0
2545;2024;72;3;17;7;7;20;-3;3;4;0;0;63;0;36;38;21;19;10;8;9;14981;3758;692;0;0
2546;2024;74;3;19;3;3;20;-1;0;0;0;0;55;1;23;16;7;27;6;9;13;15574;436;967;0;0
2547;2024;78;3;20;5;4;6;14;0;0;0;0;62;2;42;0;0;22;2;12;29;22992;503;3247;0;0
2548;2024;68;3;18;7;10;12;-2;3;4;1;0;67;1;52;33;12;37;11;3;10;16131;2741;1419;0;0
2549;2024;82;3;17;1;7;10;-2;0;0;0;0;64;0;23;2;0;28;3;11;27;18360;1066;3126;0;0
2550;2024;68;3;18;3;10;8;2;0;2;0;0;62;0;33;40;16;28;15;6;13;17954;693;875;0;0
2551;2024;64;3;13;2;0;2;-1;0;0;0;0;56;0;12;10;6;7;4;3;4;5459;460;0;0;0
2552;2024;66;3;16;5;5;12;-1;0;0;0;0;71;1;33;272;151;20;6;7;20;14502;40;3010;0;0
2553;2024;80;3;15;2;6;6;4;1;0;0;1;66;0;30;29;16;22;7;6;15;12023;1122;1316;0;0
2555;2024;64;3;17;0;3;8;4;0;0;0;0;61;0;23;0;0;27;6;9;27;17767;34;1408;0;0
2556;2024;68;3;18;3;5;4;-3;0;0;0;2;70;0;19;270;143;15;15;8;10;16208;1;3438;0;0
2557;2024;64;3;17;1;8;6;-5;0;3;0;0;64;0;34;0;0;28;2;8;29;17464;3178;1117;0;0
2558;2024;75;3;19;2;4;2;-6;0;1;0;0;57;0;21;190;91;7;9;3;7;12400;1386;271;0;0
2559;2024;72;3;13;0;4;8;-4;0;3;0;0;64;0;30;0;0;16;3;7;7;12571;2907;418;0;0
2560;2024;67;3;18;4;13;2;9;0;2;1;0;68;1;40;23;9;40;6;5;10;16456;1416;949;0;0
2561;2024;78;3;20;4;6;4;12;0;0;0;0;70;0;37;0;0;26;6;17;36;22553;527;2927;0;0
2562;2024;68;3;16;4;3;6;1;0;1;0;0;57;1;12;61;33;11;5;1;2;6514;480;112;0;0
2563;2024;73;3;18;1;1;22;-21;0;0;0;0;52;0;20;31;19;22;3;4;6;15113;101;1111;0;0
2564;2024;76;3;9;0;0;8;-2;0;0;0;0;51;0;3;6;3;4;2;2;2;3682;76;273;0;0
2565;2024;83;3;17;1;4;9;-5;0;1;0;0;57;0;17;18;12;14;11;3;12;12338;212;2616;1;0
2566;2024;70;3;17;0;5;10;-3;0;3;0;0;54;0;12;11;6;3;1;1;2;7654;1406;0;0;0
2567;2024;81;3;18;5;5;4;-6;4;1;0;0;63;0;41;33;20;28;9;8;6;15625;4125;1065;0;0
2568;2024;74;3;19;8;3;4;-2;1;0;0;0;61;2;34;5;2;23;10;3;7;16249;1524;168;0;0
2569;2024;79;3;17;7;11;6;7;0;5;0;0;70;0;40;11;6;31;4;5;13;15327;2397;767;0;0
2571;2024;74;3;19;2;4;0;6;0;0;0;1;62;0;28;0;0;21;4;10;30;21392;108;2829;0;0
2572;2024;72;3;11;5;4;0;0;2;3;0;0;58;0;10;36;16;11;5;3;2;4885;1432;0;0;0
2573;2024;73;3;18;2;6;14;-1;0;0;0;0;66;0;29;259;134;22;5;6;12;16493;592;3473;0;0
2574;2024;72;3;18;1;5;8;-3;0;2;0;0;59;0;20;0;0;31;6;8;8;14804;1089;297;0;0
2575;2024;76;3;18;7;9;4;-2;5;4;0;0;68;2;46;14;3;34;8;7;12;16586;3449;225;0;0
2576;2024;70;3;18;3;5;2;3;0;0;0;0;61;0;28;2;1;25;6;5;7;14873;395;407;0;0
2577;2024;66;3;12;3;0;14;-1;0;0;0;0;56;0;9;56;30;6;3;3;6;4704;0;1963;0;0
2578;2024;67;3;13;0;4;16;-2;0;0;0;0;59;0;15;136;56;18;4;5;1;9332;36;810;0;0
2578;2024;71;3;2;1;1;0;2;0;0;0;0;66;0;3;11;8;0;0;4;0;1109;50;134;0;0
2579;2024;69;3;18;8;12;4;4;4;4;0;0;69;1;57;16;4;26;6;6;7;15933;3920;210;0;0
2580;2024;75;3;19;1;2;6;-7;0;0;0;0;60;0;22;0;0;22;7;13;47;18146;754;2168;0;0
2581;2024;77;3;13;1;2;4;0;0;0;0;0;62;0;20;0;0;18;4;5;23;12830;91;1085;0;0
2582;2024;68;3;18;3;9;10;1;0;3;0;1;66;0;38;18;8;39;12;5;6;16000;2298;1238;0;0
2583;2024;65;3;20;4;18;10;11;0;0;0;0;64;1;40;75;35;43;9;2;11;17646;87;3108;0;0
2584;2024;65;3;11;2;3;0;0;0;0;0;0;62;0;18;0;0;9;1;4;10;10415;148;604;0;0
2585;2024;73;3;6;0;0;0;-2;0;0;0;0;49;0;2;1;0;4;2;0;4;2626;11;450;0;0
2586;2024;81;3;17;2;3;14;3;0;0;0;0;61;0;34;0;0;18;3;10;31;17514;5;2879;0;0
2587;2024;71;3;17;1;2;10;-3;0;0;0;0;55;0;16;92;44;11;4;2;6;9412;9;1440;0;0
2588;2024;80;3;15;3;4;8;2;1;0;1;0;63;0;49;0;0;16;8;6;21;16142;3155;1509;0;0
2589;2024;66;3;15;6;4;10;4;1;0;0;0;61;1;25;30;15;33;7;4;10;12762;2055;1651;0;0
2590;2024;69;3;16;2;6;8;3;0;1;0;0;62;0;22;23;12;11;5;5;8;11164;1706;16;0;0
2591;2024;69;3;18;3;7;8;1;1;0;0;0;61;1;26;194;104;13;7;5;8;13404;98;994;0;0
2592;2024;82;3;17;7;7;8;6;1;1;0;0;72;0;43;50;22;26;6;5;9;16315;4801;615;0;0
2594;2024;68;3;12;0;3;2;-2;0;0;0;0;62;0;21;0;0;11;1;2;20;12330;847;975;0;0
2595;2024;69;3;16;2;4;4;3;0;0;0;0;60;0;27;7;1;21;2;5;6;12012;79;330;0;0
2596;2024;76;3;16;1;3;32;-10;0;1;0;0;55;0;19;2;0;19;3;6;26;15452;1038;1717;0;0
2597;2024;76;3;14;0;2;12;-1;0;0;0;0;67;0;15;0;0;11;6;11;25;12991;158;2523;0;0
2599;2024;73;3;18;0;3;6;-14;0;1;0;0;67;0;20;241;104;21;10;13;17;13814;46;3382;0;0
2601;2024;69;3;18;4;15;4;6;1;2;0;2;72;0;37;197;101;29;5;9;19;16418;169;2504;0;0
2602;2024;69;3;16;4;4;10;0;0;1;0;0;64;1;34;0;0;23;8;10;26;17879;1098;1062;0;0
2603;2024;83;3;19;1;4;6;1;0;0;0;0;54;0;21;0;0;16;3;8;34;19088;383;2713;0;0
2604;2024;80;3;16;2;7;4;3;0;1;0;1;58;1;20;15;6;33;7;2;8;10288;209;1640;0;0
2605;2024;75;3;19;0;5;2;-4;0;0;0;0;59;0;20;20;12;34;8;5;7;10373;347;1460;0;0
2606;2024;67;3;17;3;8;14;9;0;0;0;1;66;2;29;199;99;17;9;12;13;15058;836;1254;0;0
2607;2024;83;3;20;4;7;18;10;1;1;0;0;69;0;35;0;0;33;2;13;62;20691;1461;2056;0;0
2609;2024;81;3;19;1;5;16;4;0;0;0;0;66;0;28;0;0;28;1;15;28;19913;343;3419;0;0
2610;2024;64;3;17;2;3;8;-2;0;0;0;0;58;0;15;8;4;25;10;8;9;13423;118;2645;0;0
2611;2024;76;3;20;2;4;23;-10;0;0;0;0;62;0;37;103;37;30;3;11;24;17320;195;3495;0;0
2612;2024;80;3;19;6;11;12;1;1;4;0;0;73;0;50;5;1;44;9;11;15;18776;4553;369;0;0
2613;2024;73;3;17;1;1;2;-16;0;0;0;0;58;0;14;0;0;16;4;4;27;15424;23;1548;0;0
2614;2024;77;3;15;8;6;8;9;2;2;0;0;72;2;34;4;3;25;9;4;3;13592;3705;114;0;0
2615;2024;71;3;15;0;4;8;6;0;0;0;0;58;0;22;0;0;12;1;8;29;14269;177;2049;0;0
2617;2024;83;3;16;1;3;2;-1;0;1;0;0;56;0;11;32;14;8;2;3;5;7164;66;150;0;0
2618;2024;80;3;11;0;3;4;-4;0;0;0;1;62;0;16;0;0;11;3;8;15;9618;34;2103;0;0
2619;2024;80;3;19;3;8;16;1;0;0;0;2;64;0;35;61;24;54;6;5;9;18160;413;3210;0;0
2620;2024;77;3;15;3;9;14;3;2;2;0;0;64;0;31;105;46;20;1;7;9;7517;3735;74;0;0
2621;2024;70;3;15;0;6;6;5;0;2;0;0;56;0;20;0;0;13;4;6;24;14485;427;523;0;0
2622;2024;82;3;16;2;4;10;-3;0;0;0;0;61;0;24;180;83;25;8;3;7;12623;47;2248;0;0
2625;2024;77;3;14;4;2;6;-6;2;1;1;0;69;1;18;0;0;26;7;10;28;15082;2464;755;0;0
2626;2024;72;3;17;2;3;8;-3;0;1;0;1;69;0;35;228;109;34;5;10;7;15306;587;2169;0;0
2627;2024;78;3;20;3;15;17;0;0;3;0;0;65;1;47;150;65;32;16;8;22;18719;2765;820;0;0
2628;2024;67;3;16;5;10;8;0;1;6;0;0;66;0;39;15;1;18;10;7;4;14189;3198;32;0;0
2628;2024;71;3;2;0;1;0;1;0;0;0;0;64;0;3;0;0;2;0;0;0;1747;54;66;0;0
2629;2024;79;3;15;5;6;5;6;1;4;0;0;66;0;22;22;14;10;6;5;17;14260;3554;416;0;0
2630;2024;78;3;20;2;6;20;4;1;0;0;0;62;0;43;0;0;22;11;11;23;20546;3539;1341;0;0
2631;2024;65;3;20;4;10;8;-4;1;2;0;0;57;1;38;0;0;22;8;9;20;20339;1242;1822;0;0
2632;2024;66;3;16;4;7;2;3;0;0;0;0;64;1;40;18;11;42;5;6;8;13885;1342;1148;0;0
2633;2024;76;3;15;3;9;8;-4;3;5;0;0;66;2;41;0;0;31;3;6;22;13132;3098;935;0;0
2634;2024;80;3;18;5;3;8;-6;3;0;0;0;61;0;42;25;16;36;16;3;5;13461;4406;252;0;0
2635;2024;71;3;15;1;1;2;0;0;0;0;0;58;0;15;87;53;8;5;3;7;8940;108;2304;0;0
2636;2024;79;3;17;9;8;16;2;2;1;1;0;64;1;28;207;96;24;5;4;5;14144;1170;327;0;0
2637;2024;64;3;17;4;3;2;-3;0;0;0;0;61;0;37;0;0;27;4;3;11;18047;648;2342;0;0
2638;2024;81;3;19;8;9;17;-6;2;7;0;0;68;1;54;337;163;23;10;9;22;17934;2676;3159;1;0
2639;2024;74;3;17;2;5;20;2;1;2;0;0;66;0;54;0;0;32;8;9;7;18773;4072;892;0;0
2640;2024;82;3;17;1;2;24;-5;0;0;0;0;61;0;28;1;0;27;6;4;15;16544;1575;1330;0;0
2641;2024;69;3;18;3;3;6;0;1;1;1;0;60;0;35;0;0;32;8;8;19;19092;434;2721;0;0
2642;2024;78;3;20;8;14;8;15;1;2;0;0;70;1;62;317;178;23;12;7;20;18566;3650;679;0;0
2643;2024;75;3;19;8;5;10;3;2;2;0;0;65;2;59;324;157;30;7;3;19;16327;4336;1146;0;0
2644;2024;70;3;18;2;6;2;10;0;0;0;0;59;0;19;0;0;26;4;13;34;18507;209;2579;0;0
2645;2024;73;3;18;0;1;16;-5;0;0;0;0;63;0;20;0;0;17;5;11;43;18742;157;3478;0;0
2646;2024;83;3;20;5;7;40;3;0;2;0;0;65;1;29;286;142;24;4;5;12;16884;2698;959;0;0
2647;2024;78;3;18;0;3;7;0;0;0;0;0;59;0;18;107;51;11;8;6;14;8483;149;2853;1;1
2648;2024;72;3;18;2;2;7;-1;0;0;0;0;56;1;13;106;59;16;3;4;7;10361;22;1113;0;0
2649;2024;72;3;17;1;5;0;9;0;1;1;0;79;0;28;0;0;17;0;11;44;19019;200;2811;0;0
2651;2024;67;3;18;1;3;14;4;0;0;1;0;58;0;21;0;0;18;3;4;32;18440;256;1738;0;0
2652;2024;66;3;16;0;3;2;-6;0;0;0;0;63;0;27;0;0;22;8;9;16;17688;744;2086;0;0
2653;2024;76;3;18;4;4;6;-4;2;2;0;0;66;0;39;154;73;36;4;6;12;15314;3709;498;0;0
2654;2024;71;3;17;4;13;4;5;0;3;0;0;61;0;29;21;8;23;9;7;16;15381;1338;902;0;0
2657;2024;68;3;18;3;6;4;6;2;1;0;0;60;0;39;0;0;13;1;8;32;17139;1133;2006;0;0
2658;2024;68;3;18;3;6;18;5;1;1;0;0;64;0;28;1;0;32;11;7;9;14886;3547;13;0;0
2659;2024;79;3;17;3;6;8;0;0;1;0;0;60;0;12;128;64;12;4;6;9;12175;559;174;0;0
2660;2024;76;3;2;0;0;0;0;0;0;0;0;50;0;0;4;1;0;0;0;0;760;0;64;0;0
2661;2024;76;3;20;6;4;0;-7;1;2;0;0;58;1;23;129;72;21;6;3;2;11515;2093;163;0;0
2662;2024;73;3;18;3;2;10;2;0;0;0;0;73;1;27;0;0;32;6;5;27;19604;357;3173;0;0
2663;2024;70;3;18;12;9;9;6;1;1;0;0;76;2;61;304;159;25;15;7;10;16692;1318;2494;1;0
2664;2024;70;3;17;1;6;8;0;0;1;0;0;67;0;39;0;0;24;2;8;34;17653;2411;1574;0;0
2665;2024;83;3;20;2;11;6;-3;1;2;0;1;67;0;48;279;124;29;10;6;9;17053;3282;1958;0;0
2666;2024;74;3;19;3;3;22;-2;0;0;0;0;60;1;28;211;109;22;5;7;13;17105;72;1291;0;0
2667;2024;82;3;17;6;4;10;-1;2;1;0;0;63;0;45;224;120;21;5;5;8;9739;4734;337;0;0
2668;2024;74;3;12;1;3;0;-5;0;0;0;0;65;0;21;0;0;11;0;7;19;11071;84;972;0;0
2669;2024;76;3;20;7;6;10;-3;4;3;0;0;65;0;41;259;120;21;4;6;5;16223;3109;378;0;0
2671;2024;75;3;19;2;3;8;-2;0;0;0;0;72;0;42;18;3;21;6;10;46;20276;1131;3819;0;0
2673;2024;65;3;20;9;13;9;5;2;3;0;0;77;0;62;52;27;40;7;10;10;17966;5171;412;0;0
2674;2024;71;3;17;4;10;2;0;0;1;0;1;67;1;26;240;133;17;4;10;15;15380;318;2381;0;0
2675;2024;72;3;17;3;2;6;-3;0;0;0;0;60;2;20;156;72;18;2;5;5;12934;156;1215;0;0
2676;2024;72;3;12;0;4;4;-2;0;0;0;0;53;0;12;16;7;14;3;2;6;6247;0;260;0;0
2677;2024;83;3;20;1;8;8;4;0;0;0;0;67;0;33;0;0;27;4;10;39;19178;466;1673;0;0
2678;2024;64;3;17;1;2;6;-6;0;0;0;0;58;0;24;0;0;32;5;8;29;18435;243;2366;0;0
2679;2024;79;3;17;2;2;4;-3;0;0;0;0;56;0;14;77;32;22;4;12;13;12188;230;2641;0;0
2680;2024;67;3;15;2;2;10;-1;0;0;0;1;66;0;31;0;0;18;4;12;28;14870;1613;869;0;0
2681;2024;74;3;19;5;17;20;14;1;1;0;0;67;1;47;16;12;31;12;10;8;17522;1654;2069;0;0
2682;2024;67;3;12;1;1;0;-2;1;0;0;0;58;0;13;94;43;10;3;3;5;6497;13;444;0;0
2683;2024;78;3;20;2;3;6;-5;0;0;0;0;61;1;38;1;1;21;3;9;29;19468;65;1719;0;0
2684;2024;74;3;17;4;3;2;0;0;0;1;0;52;1;13;8;3;10;4;3;4;8019;95;1429;0;0
2685;2024;71;3;10;3;3;10;8;1;0;1;0;65;0;13;0;0;8;1;6;15;9558;873;669;0;0
2686;2024;77;3;7;0;1;16;2;0;0;0;0;59;0;8;0;0;5;6;5;14;7004;62;869;0;0
2687;2024;79;3;17;0;5;8;-1;0;1;0;1;63;0;43;0;0;28;7;6;30;18825;2109;1365;0;0
2688;2024;74;3;15;2;8;4;-6;1;4;0;0;58;0;20;94;52;11;3;0;3;6399;3439;21;0;0
2689;2024;73;3;8;0;3;4;0;0;0;0;0;56;0;3;21;13;6;1;0;6;4242;0;242;0;0
2690;2024;74;3;15;2;9;6;5;0;2;0;0;63;2;44;16;9;21;9;3;5;12151;3704;50;0;0
2691;2024;66;3;16;4;9;8;0;1;0;0;0;74;0;35;0;0;30;6;15;49;17643;1747;2807;0;0
2693;2024;67;3;17;2;9;26;6;0;1;0;2;69;1;43;0;0;30;2;9;36;17968;2395;1443;0;0
2694;2024;65;3;20;3;4;6;-1;0;0;0;0;59;1;14;121;59;12;1;2;12;8904;52;2441;0;0
2695;2024;68;3;18;0;5;16;-3;0;0;0;1;76;0;34;0;0;24;1;10;43;20796;146;2667;0;0
2696;2024;65;3;20;11;11;14;10;4;4;0;0;72;0;64;10;7;71;14;12;15;18790;4956;1738;0;0
2697;2024;64;3;17;6;3;6;-4;0;0;0;0;69;2;35;11;9;38;9;5;14;16109;3277;363;0;0
2698;2024;82;3;17;3;5;2;-2;0;0;0;0;66;1;25;199;109;14;6;9;19;12973;76;2276;0;0
2699;2024;72;3;16;3;6;8;-5;0;2;0;0;53;0;33;21;4;24;8;5;7;14760;1804;878;0;0
2700;2024;77;3;15;2;1;2;-9;0;0;0;0;54;0;11;1;1;19;5;3;2;10201;0;0;0;0
2701;2024;75;3;18;3;7;10;3;1;3;0;0;69;0;28;0;0;31;7;6;29;17579;4276;1464;0;0
2702;2024;72;3;16;0;8;4;2;0;0;0;0;73;0;23;216;105;22;4;4;18;14854;315;2228;0;0
2703;2024;80;3;18;4;2;2;5;1;0;0;0;72;1;27;0;0;23;6;6;41;18164;88;3324;0;0
2704;2024;78;3;20;11;5;10;1;3;2;0;0;63;1;55;229;117;19;7;5;7;17164;1769;410;0;0
2705;2024;77;3;15;5;9;16;4;1;5;0;0;64;0;26;224;104;22;12;7;14;12429;3580;41;0;0
2706;2024;77;3;15;1;3;8;8;0;0;0;0;71;0;13;0;0;18;5;9;37;13767;239;1239;0;0
2707;2024;82;3;5;1;2;0;-2;0;0;0;1;51;0;4;0;0;4;0;3;6;4509;0;679;0;0
2707;2024;73;3;1;0;0;0;0;0;0;0;0;82;0;2;0;0;1;0;0;6;1016;0;239;0;0
2709;2024;65;3;20;2;4;10;-4;0;0;0;0;59;0;18;28;7;38;6;9;10;13665;178;1008;0;0
2711;2024;70;3;15;1;5;0;1;0;0;0;0;59;0;21;0;0;14;3;9;25;15436;73;1307;0;0
2712;2024;71;3;17;1;2;6;-8;1;0;0;0;70;0;25;0;0;15;3;12;33;19017;495;2442;0;0
2713;2024;64;3;4;0;0;2;2;0;0;0;0;58;0;2;0;0;4;0;1;1;3450;0;402;0;0
2714;2024;78;3;13;5;10;6;9;1;1;0;0;67;0;30;14;9;15;4;2;11;12223;1842;89;0;0
2715;2024;81;3;17;3;7;4;3;0;4;0;0;57;0;23;11;5;9;6;3;7;7884;795;86;0;0
2716;2024;65;3;20;6;10;18;0;0;3;0;0;61;1;41;31;15;19;11;2;4;15642;1858;188;0;0
2717;2024;67;3;17;0;1;2;-3;0;0;0;0;55;0;12;19;8;17;6;3;5;8025;98;1326;0;0
2718;2024;75;3;19;4;5;8;6;0;0;1;0;63;0;25;197;85;23;16;7;17;14524;0;3348;0;0
2719;2024;73;3;3;1;0;4;-2;1;0;0;0;53;0;2;7;5;2;0;0;2;1746;131;364;0;0
2719;2024;81;3;14;3;2;10;1;2;0;0;0;62;0;25;6;2;27;5;6;4;13199;1310;746;0;0
2720;2024;65;3;19;4;9;12;6;1;1;0;0;68;0;53;0;0;32;6;10;29;20377;1863;2328;0;0
2721;2024;81;3;19;2;3;11;-5;0;0;0;0;56;1;15;128;71;4;10;4;12;9079;59;1641;0;0
2722;2024;78;3;20;3;4;12;-3;0;0;0;0;61;0;33;21;13;29;10;5;19;16596;1076;3220;0;0
2723;2024;76;3;6;0;0;12;-7;0;0;0;0;47;0;5;0;0;5;1;1;4;5747;0;264;0;0
2724;2024;80;3;11;0;1;14;-2;0;0;0;0;53;0;5;18;7;4;0;2;1;4501;0;175;0;0
2725;2024;68;3;10;0;5;4;6;0;0;0;2;67;0;10;0;0;8;2;6;9;9205;97;1329;0;0
2726;2024;74;3;19;6;7;13;0;0;3;1;0;65;1;37;197;111;25;7;8;4;13504;2423;254;1;1
2727;2024;80;3;13;1;7;2;-2;0;2;0;1;63;0;22;0;0;16;2;8;26;12410;850;709;0;0
2728;2024;76;3;19;4;7;14;-2;0;0;0;0;65;1;30;0;0;24;2;8;33;20125;1026;2328;0;0
2729;2024;83;3;20;1;4;10;-8;0;1;0;0;67;0;34;0;0;26;5;6;51;20356;1560;2241;0;0
2730;2024;82;3;7;0;1;2;0;0;0;0;0;56;0;3;3;1;3;1;1;1;4095;0;47;0;0
2731;2024;84;3;8;0;1;0;-7;0;0;0;0;46;0;3;0;0;3;3;1;2;3267;0;0;0;0
2732;2024;73;3;2;0;0;0;0;0;0;0;0;50;0;0;0;0;2;0;0;1;809;0;284;0;0
2733;2024;82;3;5;0;0;0;1;0;0;0;0;52;0;1;1;0;2;0;0;0;1441;0;99;0;0
2734;2024;71;3;15;2;1;4;-2;0;0;0;0;53;0;8;0;0;9;7;2;5;7354;0;0;0;0
2735;2024;69;3;15;4;6;6;7;2;5;0;0;70;1;45;1;0;29;4;6;21;14683;3375;904;0;0
2736;2024;72;3;7;0;0;2;0;0;0;0;0;52;0;5;9;5;2;1;3;3;3827;87;285;0;0
2737;2024;71;3;14;5;2;8;-7;3;0;0;0;61;1;34;0;0;14;8;3;2;12214;3182;70;0;0
2738;2024;85;3;1;0;0;2;0;0;0;0;0;56;0;1;7;3;2;0;0;0;704;72;172;0;0
2738;2024;79;3;5;1;2;0;1;0;1;0;1;59;1;5;2;0;8;2;1;1;4302;67;469;0;0
2739;2024;67;3;18;5;3;5;-4;0;0;0;0;56;2;33;8;4;13;13;5;4;13776;286;529;1;0
2740;2024;64;3;17;8;11;4;8;0;3;0;0;75;1;50;1;0;37;7;6;8;15924;3058;324;0;0
2742;2024;79;3;16;4;4;21;-4;0;0;0;1;59;1;26;0;0;14;5;9;43;17176;57;1950;0;0
2743;2024;80;3;2;0;0;0;-3;0;0;0;0;51;0;2;1;0;1;0;0;0;807;0;0;0;0
2744;2024;72;3;6;0;0;2;-2;0;0;0;0;46;0;2;5;3;4;4;1;0;2013;32;0;0;0
2745;2024;74;3;3;1;1;0;3;0;0;0;0;58;0;2;0;0;2;1;0;0;2841;0;331;0;0
2746;2024;69;3;18;3;4;10;7;0;0;0;0;60;0;51;0;0;21;7;10;36;21240;315;1065;0;0
2748;2024;81;3;15;2;8;25;2;0;5;0;0;67;1;32;24;10;37;5;4;5;13313;2861;41;1;0
2749;2024;71;3;16;7;2;2;-2;1;0;0;0;62;2;35;11;4;9;7;2;4;14659;1635;10;0;0
2750;2024;70;3;7;2;5;0;8;0;0;0;0;67;0;16;0;0;6;0;3;8;6282;0;257;0;0
2751;2024;78;3;20;0;6;12;-6;0;0;0;0;60;0;29;0;0;24;9;8;19;19589;1452;1006;0;0
2753;2024;82;3;17;2;7;8;-2;0;0;0;0;61;1;24;21;13;31;10;3;12;16442;1073;1062;0;0
2755;2024;73;3;18;4;7;4;2;1;2;0;0;64;0;37;18;11;22;15;2;9;17909;1252;439;0;0
2756;2024;73;3;18;5;8;10;0;2;2;0;0;68;1;68;31;13;28;10;7;16;17634;3688;266;0;0
2757;2024;75;3;19;1;7;21;-2;0;1;0;0;63;0;31;11;4;34;6;5;11;14137;1316;450;1;1
2759;2024;73;3;3;2;2;0;2;1;1;0;0;64;0;7;4;1;5;1;1;1;2682;202;522;0;0
2759;2024;81;3;15;1;3;6;-5;0;0;0;0;59;0;21;4;3;34;5;4;9;13922;0;1454;0;0
2761;2024;64;3;17;9;15;13;5;2;4;0;0;72;2;58;32;18;36;7;15;10;15995;3032;505;0;0
2762;2024;72;3;18;4;5;10;6;0;0;0;0;63;1;34;0;0;33;2;11;23;20569;950;2550;0;0
